"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"PB";"Serraria";"2012";"FPM";"R$4.791.429,37";"2515906";"2219"
"PB";"Serraria";"2013";"FPM";"R$5.136.700,09";"2515906";"2219"
"PB";"Sertãozinho";"2009";"FPM";"R$3.526.977,74";"2515930";"532"
"PB";"Sertãozinho";"2010";"FPM";"R$3.785.387,76";"2515930";"532"
"PB";"Sertãozinho";"2011";"FPM";"R$4.647.067,02";"2515930";"532"
"PB";"Sertãozinho";"2012";"FPM";"R$4.791.429,37";"2515930";"532"
"PB";"Sertãozinho";"2013";"FPM";"R$5.136.700,09";"2515930";"532"
"PB";"Sobrado";"2009";"FPM";"R$3.526.977,74";"2515971";"534"
"PB";"Sobrado";"2010";"FPM";"R$3.785.387,76";"2515971";"534"
"PB";"Sobrado";"2011";"FPM";"R$4.647.067,02";"2515971";"534"
"PB";"Sobrado";"2012";"FPM";"R$4.791.429,37";"2515971";"534"
"PB";"Sobrado";"2013";"FPM";"R$5.136.700,09";"2515971";"534"
"PB";"Solânea";"2009";"FPM";"R$8.229.614,18";"2516003";"2221"
"PB";"Solânea";"2010";"FPM";"R$8.832.570,99";"2516003";"2221"
"PB";"Solânea";"2011";"FPM";"R$10.843.155,92";"2516003";"2221"
"PB";"Solânea";"2012";"FPM";"R$11.180.001,47";"2516003";"2221"
"PB";"Solânea";"2013";"FPM";"R$11.985.633,18";"2516003";"2221"
"PB";"Soledade";"2009";"FPM";"R$4.702.636,92";"2516102";"2223"
"PB";"Soledade";"2010";"FPM";"R$6.308.979,32";"2516102";"2223"
"PB";"Soledade";"2011";"FPM";"R$7.745.111,43";"2516102";"2223"
"PB";"Soledade";"2012";"FPM";"R$7.985.715,42";"2516102";"2223"
"PB";"Soledade";"2013";"FPM";"R$8.561.166,61";"2516102";"2223"
"PB";"Sossêgo";"2009";"FPM";"R$3.526.977,74";"2516151";"536"
"PB";"Sossêgo";"2010";"FPM";"R$3.785.387,76";"2516151";"536"
"PB";"Sossêgo";"2011";"FPM";"R$4.647.067,02";"2516151";"536"
"PB";"Sossêgo";"2012";"FPM";"R$4.791.429,37";"2516151";"536"
"PB";"Sossêgo";"2013";"FPM";"R$5.136.700,09";"2516151";"536"
"PB";"Sousa";"2009";"FPM";"R$14.107.909,75";"2516201";"2225"
"PB";"Sousa";"2010";"FPM";"R$15.141.550,10";"2516201";"2225"
"PB";"Sousa";"2011";"FPM";"R$18.588.267,01";"2516201";"2225"
"PB";"Sousa";"2012";"FPM";"R$19.165.716,60";"2516201";"2225"
"PB";"Sousa";"2013";"FPM";"R$20.546.799,59";"2516201";"2225"
"PB";"Sumé";"2009";"FPM";"R$5.878.295,91";"2516300";"2227"
"PB";"Sumé";"2010";"FPM";"R$7.570.775,24";"2516300";"2227"
"PB";"Sumé";"2011";"FPM";"R$7.745.111,43";"2516300";"2227"
"PB";"Sumé";"2012";"FPM";"R$7.985.715,42";"2516300";"2227"
"PB";"Sumé";"2013";"FPM";"R$8.561.166,61";"2516300";"2227"
"PB";"Tacima";"2009";"FPM";"R$3.526.977,74";"2516409";"2229"
"PB";"Tacima";"2010";"FPM";"R$3.785.387,76";"2516409";"2229"
"PB";"Tacima";"2011";"FPM";"R$6.196.089,16";"2516409";"2229"
"PB";"Tacima";"2012";"FPM";"R$6.388.572,46";"2516409";"2229"
"PB";"Tacima";"2013";"FPM";"R$6.848.933,39";"2516409";"2229"
"PB";"Taperoá";"2009";"FPM";"R$5.878.295,91";"2516508";"2231"
"PB";"Taperoá";"2010";"FPM";"R$6.308.979,32";"2516508";"2231"
"PB";"Taperoá";"2011";"FPM";"R$7.745.111,43";"2516508";"2231"
"PB";"Taperoá";"2012";"FPM";"R$7.985.715,42";"2516508";"2231"
"PB";"Taperoá";"2013";"FPM";"R$8.561.166,61";"2516508";"2231"
"PB";"Tavares";"2009";"FPM";"R$5.878.295,91";"2516607";"2233"
"PB";"Tavares";"2010";"FPM";"R$6.308.979,32";"2516607";"2233"
"PB";"Tavares";"2011";"FPM";"R$7.745.111,43";"2516607";"2233"
"PB";"Tavares";"2012";"FPM";"R$7.985.715,42";"2516607";"2233"
"PB";"Tavares";"2013";"FPM";"R$8.561.166,61";"2516607";"2233"
"PB";"Teixeira";"2009";"FPM";"R$5.878.295,91";"2516706";"2235"
"PB";"Teixeira";"2010";"FPM";"R$6.308.979,32";"2516706";"2235"
"PB";"Teixeira";"2011";"FPM";"R$7.745.111,43";"2516706";"2235"
"PB";"Teixeira";"2012";"FPM";"R$7.985.715,42";"2516706";"2235"
"PB";"Teixeira";"2013";"FPM";"R$8.561.166,61";"2516706";"2235"
"PB";"Tenório";"2009";"FPM";"R$3.526.977,74";"2516755";"538"
"PB";"Tenório";"2010";"FPM";"R$3.785.387,76";"2516755";"538"
"PB";"Tenório";"2011";"FPM";"R$4.647.067,02";"2516755";"538"
"PB";"Tenório";"2012";"FPM";"R$4.791.429,37";"2516755";"538"
"PB";"Tenório";"2013";"FPM";"R$5.136.700,09";"2516755";"538"
"PB";"Triunfo";"2009";"FPM";"R$3.526.977,74";"2516805";"2237"
"PB";"Triunfo";"2010";"FPM";"R$3.785.387,76";"2516805";"2237"
"PB";"Triunfo";"2011";"FPM";"R$4.647.067,02";"2516805";"2237"
"PB";"Triunfo";"2012";"FPM";"R$4.791.429,37";"2516805";"2237"
"PB";"Triunfo";"2013";"FPM";"R$5.136.700,09";"2516805";"2237"
"PB";"Uiraúna";"2009";"FPM";"R$5.878.295,91";"2516904";"2239"
"PB";"Uiraúna";"2010";"FPM";"R$6.308.979,32";"2516904";"2239"
"PB";"Uiraúna";"2011";"FPM";"R$7.745.111,43";"2516904";"2239"
"PB";"Uiraúna";"2012";"FPM";"R$7.985.715,42";"2516904";"2239"
"PB";"Uiraúna";"2013";"FPM";"R$8.561.166,61";"2516904";"2239"
"PB";"Umbuzeiro";"2009";"FPM";"R$3.526.977,74";"2517001";"2241"
"PB";"Umbuzeiro";"2010";"FPM";"R$3.785.387,76";"2517001";"2241"
"PB";"Umbuzeiro";"2011";"FPM";"R$4.647.067,02";"2517001";"2241"
"PB";"Umbuzeiro";"2012";"FPM";"R$4.791.429,37";"2517001";"2241"
"PB";"Umbuzeiro";"2013";"FPM";"R$5.136.700,09";"2517001";"2241"
"PB";"Várzea";"2009";"FPM";"R$3.526.977,74";"2517100";"2243"
"PB";"Várzea";"2010";"FPM";"R$3.785.387,76";"2517100";"2243"
"PB";"Várzea";"2011";"FPM";"R$4.647.067,02";"2517100";"2243"
"PB";"Várzea";"2012";"FPM";"R$4.791.429,37";"2517100";"2243"
"PB";"Várzea";"2013";"FPM";"R$5.136.700,09";"2517100";"2243"
"PB";"Vieirópolis";"2009";"FPM";"R$3.526.977,74";"2517209";"540"
"PB";"Vieirópolis";"2010";"FPM";"R$3.785.387,76";"2517209";"540"
"PB";"Vieirópolis";"2011";"FPM";"R$4.647.067,02";"2517209";"540"
"PB";"Vieirópolis";"2012";"FPM";"R$4.791.429,37";"2517209";"540"
"PB";"Vieirópolis";"2013";"FPM";"R$5.136.700,09";"2517209";"540"
"PB";"Vista Serrana";"2009";"FPM";"R$3.526.977,74";"2505501";"2011"
"PB";"Vista Serrana";"2010";"FPM";"R$3.785.387,76";"2505501";"2011"
"PB";"Vista Serrana";"2011";"FPM";"R$4.647.067,02";"2505501";"2011"
"PB";"Vista Serrana";"2012";"FPM";"R$4.791.429,37";"2505501";"2011"
"PB";"Vista Serrana";"2013";"FPM";"R$5.136.700,09";"2505501";"2011"
"PB";"Zabelê";"2009";"FPM";"R$3.526.978,45";"2517407";"542"
"PB";"Zabelê";"2010";"FPM";"R$3.785.391,90";"2517407";"542"
"PB";"Zabelê";"2011";"FPM";"R$4.647.068,97";"2517407";"542"
"PB";"Zabelê";"2012";"FPM";"R$4.791.430,51";"2517407";"542"
"PB";"Zabelê";"2013";"FPM";"R$5.136.701,41";"2517407";"542"
"PE";"Abreu e Lima";"2009";"FPM";"R$18.833.736,06";"2600054";"2631"
"PE";"Abreu e Lima";"2010";"FPM";"R$20.228.902,39";"2600054";"2631"
"PE";"Abreu e Lima";"2011";"FPM";"R$24.628.887,47";"2600054";"2631"
"PE";"Abreu e Lima";"2012";"FPM";"R$25.314.628,67";"2600054";"2631"
"PE";"Abreu e Lima";"2013";"FPM";"R$27.169.795,26";"2600054";"2631"
"PE";"Afogados da Ingazeira";"2009";"FPM";"R$10.044.659,35";"2600104";"2301"
"PE";"Afogados da Ingazeira";"2010";"FPM";"R$10.788.748,15";"2600104";"2301"
"PE";"Afogados da Ingazeira";"2011";"FPM";"R$13.135.406,83";"2600104";"2301"
"PE";"Afogados da Ingazeira";"2012";"FPM";"R$13.501.135,45";"2600104";"2301"
"PE";"Afogados da Ingazeira";"2013";"FPM";"R$14.490.557,60";"2600104";"2301"
"PE";"Afrânio";"2009";"FPM";"R$7.533.494,66";"2600203";"2303"
"PE";"Afrânio";"2010";"FPM";"R$8.091.561,16";"2600203";"2303"
"PE";"Afrânio";"2011";"FPM";"R$9.851.555,16";"2600203";"2303"
"PE";"Afrânio";"2012";"FPM";"R$10.125.851,66";"2600203";"2303"
"PE";"Afrânio";"2013";"FPM";"R$10.867.918,28";"2600203";"2303"
"PE";"Agrestina";"2009";"FPM";"R$7.533.494,66";"2600302";"2305"
"PE";"Agrestina";"2010";"FPM";"R$8.091.561,16";"2600302";"2305"
"PE";"Agrestina";"2011";"FPM";"R$9.851.555,16";"2600302";"2305"
"PE";"Agrestina";"2012";"FPM";"R$10.125.851,66";"2600302";"2305"
"PE";"Agrestina";"2013";"FPM";"R$10.867.918,28";"2600302";"2305"
"PE";"Água Preta";"2009";"FPM";"R$10.044.659,35";"2600401";"2307"
"PE";"Água Preta";"2010";"FPM";"R$10.788.748,15";"2600401";"2307"
"PE";"Água Preta";"2011";"FPM";"R$13.135.406,83";"2600401";"2307"
"PE";"Água Preta";"2012";"FPM";"R$13.501.135,45";"2600401";"2307"
"PE";"Água Preta";"2013";"FPM";"R$14.490.557,60";"2600401";"2307"
"PE";"Águas Belas";"2009";"FPM";"R$11.300.241,83";"2600500";"2309"
"PE";"Águas Belas";"2010";"FPM";"R$12.137.341,61";"2600500";"2309"
"PE";"Águas Belas";"2011";"FPM";"R$14.777.332,59";"2600500";"2309"
"PE";"Águas Belas";"2012";"FPM";"R$15.188.777,35";"2600500";"2309"
"PE";"Águas Belas";"2013";"FPM";"R$16.301.877,27";"2600500";"2309"
"PE";"Alagoinha";"2009";"FPM";"R$6.277.912,29";"2600609";"2311"
"PE";"Alagoinha";"2010";"FPM";"R$6.742.967,69";"2600609";"2311"
"PE";"Alagoinha";"2011";"FPM";"R$8.209.629,38";"2600609";"2311"
"PE";"Alagoinha";"2012";"FPM";"R$8.438.209,81";"2600609";"2311"
"PE";"Alagoinha";"2013";"FPM";"R$9.056.598,57";"2600609";"2311"
"PE";"Aliança";"2009";"FPM";"R$10.044.659,35";"2600708";"2313"
"PE";"Aliança";"2010";"FPM";"R$11.526.679,18";"2600708";"2313"
"PE";"Aliança";"2011";"FPM";"R$14.777.332,59";"2600708";"2313"
"PE";"Aliança";"2012";"FPM";"R$15.188.777,35";"2600708";"2313"
"PE";"Aliança";"2013";"FPM";"R$16.301.877,27";"2600708";"2313"
"PE";"Altinho";"2009";"FPM";"R$7.533.494,66";"2600807";"2315"
"PE";"Altinho";"2010";"FPM";"R$8.091.561,16";"2600807";"2315"
"PE";"Altinho";"2011";"FPM";"R$9.851.555,16";"2600807";"2315"
"PE";"Altinho";"2012";"FPM";"R$10.125.851,66";"2600807";"2315"
"PE";"Altinho";"2013";"FPM";"R$10.867.918,28";"2600807";"2315"
"PE";"Amaraji";"2009";"FPM";"R$7.533.494,66";"2600906";"2317"
"PE";"Amaraji";"2010";"FPM";"R$8.091.561,16";"2600906";"2317"
"PE";"Amaraji";"2011";"FPM";"R$9.851.555,16";"2600906";"2317"
"PE";"Amaraji";"2012";"FPM";"R$10.125.851,66";"2600906";"2317"
"PE";"Amaraji";"2013";"FPM";"R$10.867.918,28";"2600906";"2317"
"PE";"Angelim";"2009";"FPM";"R$5.022.329,89";"2601003";"2319"
"PE";"Angelim";"2010";"FPM";"R$5.394.374,23";"2601003";"2319"
"PE";"Angelim";"2011";"FPM";"R$6.567.703,59";"2601003";"2319"
"PE";"Angelim";"2012";"FPM";"R$6.750.567,86";"2601003";"2319"
"PE";"Angelim";"2013";"FPM";"R$7.245.278,88";"2601003";"2319"
"PE";"Araçoiaba";"2009";"FPM";"R$7.533.494,66";"2601052";"544"
"PE";"Araçoiaba";"2010";"FPM";"R$8.091.561,16";"2601052";"544"
"PE";"Araçoiaba";"2011";"FPM";"R$9.851.555,16";"2601052";"544"
"PE";"Araçoiaba";"2012";"FPM";"R$10.125.851,66";"2601052";"544"
"PE";"Araçoiaba";"2013";"FPM";"R$10.867.918,28";"2601052";"544"
"PE";"Araripina";"2009";"FPM";"R$16.322.571,31";"2601102";"2321"
"PE";"Araripina";"2010";"FPM";"R$17.531.715,45";"2601102";"2321"
"PE";"Araripina";"2011";"FPM";"R$21.345.035,84";"2601102";"2321"
"PE";"Araripina";"2012";"FPM";"R$21.939.344,82";"2601102";"2321"
"PE";"Araripina";"2013";"FPM";"R$23.547.155,86";"2601102";"2321"
"PE";"Arcoverde";"2009";"FPM";"R$15.066.988,88";"2601201";"2323"
"PE";"Arcoverde";"2010";"FPM";"R$16.183.122,00";"2601201";"2323"
"PE";"Arcoverde";"2011";"FPM";"R$19.703.110,01";"2601201";"2323"
"PE";"Arcoverde";"2012";"FPM";"R$20.251.703,02";"2601201";"2323"
"PE";"Arcoverde";"2013";"FPM";"R$21.735.836,22";"2601201";"2323"
"PE";"Barra de Guabiraba";"2009";"FPM";"R$5.022.329,89";"2601300";"2325"
"PE";"Barra de Guabiraba";"2010";"FPM";"R$6.742.967,69";"2601300";"2325"
"PE";"Barra de Guabiraba";"2011";"FPM";"R$6.567.703,59";"2601300";"2325"
"PE";"Barra de Guabiraba";"2012";"FPM";"R$6.750.567,86";"2601300";"2325"
"PE";"Barra de Guabiraba";"2013";"FPM";"R$7.245.278,88";"2601300";"2325"
"PE";"Barreiros";"2009";"FPM";"R$11.300.241,83";"2601409";"2327"
"PE";"Barreiros";"2010";"FPM";"R$12.137.341,61";"2601409";"2327"
"PE";"Barreiros";"2011";"FPM";"R$14.777.332,59";"2601409";"2327"
"PE";"Barreiros";"2012";"FPM";"R$15.188.777,35";"2601409";"2327"
"PE";"Barreiros";"2013";"FPM";"R$17.613.632,39";"2601409";"2327"
"PE";"Belém de Maria";"2009";"FPM";"R$3.766.747,49";"2601508";"2329"
"PE";"Belém de Maria";"2010";"FPM";"R$4.045.780,71";"2601508";"2329"
"PE";"Belém de Maria";"2011";"FPM";"R$6.567.703,59";"2601508";"2329"
"PE";"Belém de Maria";"2012";"FPM";"R$6.750.567,86";"2601508";"2329"
"PE";"Belém de Maria";"2013";"FPM";"R$7.245.278,88";"2601508";"2329"
"PE";"Belém de São Francisco";"2009";"FPM";"R$7.533.494,66";"2601607";"2331"
"PE";"Belém de São Francisco";"2010";"FPM";"R$8.091.561,16";"2601607";"2331"
"PE";"Belém de São Francisco";"2011";"FPM";"R$9.851.555,16";"2601607";"2331"
"PE";"Belém de São Francisco";"2012";"FPM";"R$10.125.851,66";"2601607";"2331"
"PE";"Belém de São Francisco";"2013";"FPM";"R$10.867.918,28";"2601607";"2331"
"PE";"Belo Jardim";"2009";"FPM";"R$16.322.571,31";"2601706";"2333"
"PE";"Belo Jardim";"2010";"FPM";"R$17.531.715,45";"2601706";"2333"
"PE";"Belo Jardim";"2011";"FPM";"R$21.345.035,84";"2601706";"2333"
"PE";"Belo Jardim";"2012";"FPM";"R$21.939.344,82";"2601706";"2333"
"PE";"Belo Jardim";"2013";"FPM";"R$23.547.155,86";"2601706";"2333"
"PE";"Betânia";"2009";"FPM";"R$5.022.329,89";"2601805";"2335"
"PE";"Betânia";"2010";"FPM";"R$5.394.374,23";"2601805";"2335"
"PE";"Betânia";"2011";"FPM";"R$6.567.703,59";"2601805";"2335"
"PE";"Betânia";"2012";"FPM";"R$6.750.567,86";"2601805";"2335"
"PE";"Betânia";"2013";"FPM";"R$7.245.278,88";"2601805";"2335"
"PE";"Bezerros";"2009";"FPM";"R$13.811.406,54";"2601904";"2337"
"PE";"Bezerros";"2010";"FPM";"R$14.834.528,50";"2601904";"2337"
"PE";"Bezerros";"2011";"FPM";"R$18.061.184,29";"2601904";"2337"
"PE";"Bezerros";"2012";"FPM";"R$18.564.061,12";"2601904";"2337"
"PE";"Bezerros";"2013";"FPM";"R$19.924.516,52";"2601904";"2337"
"PE";"Bodocó";"2009";"FPM";"R$10.044.659,35";"2602001";"2339"
"PE";"Bodocó";"2010";"FPM";"R$10.788.748,15";"2602001";"2339"
"PE";"Bodocó";"2011";"FPM";"R$13.135.406,83";"2602001";"2339"
"PE";"Bodocó";"2012";"FPM";"R$13.501.135,45";"2602001";"2339"
"PE";"Bodocó";"2013";"FPM";"R$14.490.557,60";"2602001";"2339"
"PE";"Bom Conselho";"2009";"FPM";"R$12.555.824,15";"2602100";"2341"
"PE";"Bom Conselho";"2010";"FPM";"R$13.485.935,08";"2602100";"2341"
"PE";"Bom Conselho";"2011";"FPM";"R$16.419.258,41";"2602100";"2341"
"PE";"Bom Conselho";"2012";"FPM";"R$16.876.419,29";"2602100";"2341"
"PE";"Bom Conselho";"2013";"FPM";"R$18.113.196,91";"2602100";"2341"
"PE";"Bom Jardim";"2009";"FPM";"R$11.300.241,83";"2602209";"2343"
"PE";"Bom Jardim";"2010";"FPM";"R$12.137.341,61";"2602209";"2343"
"PE";"Bom Jardim";"2011";"FPM";"R$14.777.332,59";"2602209";"2343"
"PE";"Bom Jardim";"2012";"FPM";"R$15.188.777,35";"2602209";"2343"
"PE";"Bom Jardim";"2013";"FPM";"R$16.301.877,27";"2602209";"2343"
"PE";"Bonito";"2009";"FPM";"R$11.300.241,83";"2602308";"2345"
"PE";"Bonito";"2010";"FPM";"R$12.137.341,61";"2602308";"2345"
"PE";"Bonito";"2011";"FPM";"R$14.777.332,59";"2602308";"2345"
"PE";"Bonito";"2012";"FPM";"R$15.188.777,35";"2602308";"2345"
"PE";"Bonito";"2013";"FPM";"R$16.301.877,27";"2602308";"2345"
"PE";"Brejão";"2009";"FPM";"R$3.766.747,49";"2602407";"2347"
"PE";"Brejão";"2010";"FPM";"R$4.045.780,71";"2602407";"2347"
"PE";"Brejão";"2011";"FPM";"R$4.925.777,72";"2602407";"2347"
"PE";"Brejão";"2012";"FPM";"R$5.062.926,02";"2602407";"2347"
"PE";"Brejão";"2013";"FPM";"R$5.433.959,24";"2602407";"2347"
"PE";"Brejinho";"2009";"FPM";"R$3.766.747,49";"2602506";"2349"
"PE";"Brejinho";"2010";"FPM";"R$4.045.780,71";"2602506";"2349"
"PE";"Brejinho";"2011";"FPM";"R$4.925.777,72";"2602506";"2349"
"PE";"Brejinho";"2012";"FPM";"R$5.062.926,02";"2602506";"2349"
"PE";"Brejinho";"2013";"FPM";"R$5.433.959,24";"2602506";"2349"
"PE";"Brejo da Madre de Deus";"2009";"FPM";"R$11.300.241,83";"2602605";"2351"
"PE";"Brejo da Madre de Deus";"2010";"FPM";"R$12.137.341,61";"2602605";"2351"
"PE";"Brejo da Madre de Deus";"2011";"FPM";"R$16.419.258,41";"2602605";"2351"
"PE";"Brejo da Madre de Deus";"2012";"FPM";"R$16.876.419,29";"2602605";"2351"
"PE";"Brejo da Madre de Deus";"2013";"FPM";"R$18.113.196,91";"2602605";"2351"
"PE";"Buenos Aires";"2009";"FPM";"R$5.022.329,89";"2602704";"2353"
"PE";"Buenos Aires";"2010";"FPM";"R$6.742.967,69";"2602704";"2353"
"PE";"Buenos Aires";"2011";"FPM";"R$6.567.703,59";"2602704";"2353"
"PE";"Buenos Aires";"2012";"FPM";"R$6.750.567,86";"2602704";"2353"
"PE";"Buenos Aires";"2013";"FPM";"R$7.245.278,88";"2602704";"2353"
"PE";"Buíque";"2009";"FPM";"R$13.811.406,54";"2602803";"2355"
"PE";"Buíque";"2010";"FPM";"R$14.834.528,50";"2602803";"2355"
"PE";"Buíque";"2011";"FPM";"R$18.061.184,29";"2602803";"2355"
"PE";"Buíque";"2012";"FPM";"R$18.564.061,12";"2602803";"2355"
"PE";"Buíque";"2013";"FPM";"R$19.924.516,52";"2602803";"2355"
"PE";"Cabo de Santo Agostinho";"2009";"FPM";"R$42.267.879,39";"2602902";"2357"
"PE";"Cabo de Santo Agostinho";"2010";"FPM";"R$45.158.820,96";"2602902";"2357"
"PE";"Cabo de Santo Agostinho";"2011";"FPM";"R$54.535.508,90";"2602902";"2357"
"PE";"Cabo de Santo Agostinho";"2012";"FPM";"R$55.978.791,93";"2602902";"2357"
"PE";"Cabo de Santo Agostinho";"2013";"FPM";"R$57.561.758,51";"2602902";"2357"
"PE";"Cabrobó";"2009";"FPM";"R$8.789.076,97";"2603009";"2359"
"PE";"Cabrobó";"2010";"FPM";"R$9.440.154,63";"2603009";"2359"
"PE";"Cabrobó";"2011";"FPM";"R$13.135.406,83";"2603009";"2359"
"PE";"Cabrobó";"2012";"FPM";"R$13.501.135,45";"2603009";"2359"
"PE";"Cabrobó";"2013";"FPM";"R$14.490.557,60";"2603009";"2359"
"PE";"Cachoeirinha";"2009";"FPM";"R$7.533.494,66";"2603108";"2361"
"PE";"Cachoeirinha";"2010";"FPM";"R$8.091.561,16";"2603108";"2361"
"PE";"Cachoeirinha";"2011";"FPM";"R$9.851.555,16";"2603108";"2361"
"PE";"Cachoeirinha";"2012";"FPM";"R$10.125.851,66";"2603108";"2361"
"PE";"Cachoeirinha";"2013";"FPM";"R$10.867.918,28";"2603108";"2361"
"PE";"Caetés";"2009";"FPM";"R$8.789.076,97";"2603207";"2363"
"PE";"Caetés";"2010";"FPM";"R$9.440.154,63";"2603207";"2363"
"PE";"Caetés";"2011";"FPM";"R$11.493.480,98";"2603207";"2363"
"PE";"Caetés";"2012";"FPM";"R$11.813.493,54";"2603207";"2363"
"PE";"Caetés";"2013";"FPM";"R$12.679.237,94";"2603207";"2363"
"PE";"Calçado";"2009";"FPM";"R$5.022.329,89";"2603306";"2365"
"PE";"Calçado";"2010";"FPM";"R$5.394.374,23";"2603306";"2365"
"PE";"Calçado";"2011";"FPM";"R$6.567.703,59";"2603306";"2365"
"PE";"Calçado";"2012";"FPM";"R$6.750.567,86";"2603306";"2365"
"PE";"Calçado";"2013";"FPM";"R$7.245.278,88";"2603306";"2365"
"PE";"Calumbi";"2009";"FPM";"R$3.766.747,49";"2603405";"2367"
"PE";"Calumbi";"2010";"FPM";"R$4.045.780,71";"2603405";"2367"
"PE";"Calumbi";"2011";"FPM";"R$4.925.777,72";"2603405";"2367"
"PE";"Calumbi";"2012";"FPM";"R$5.062.926,02";"2603405";"2367"
"PE";"Calumbi";"2013";"FPM";"R$5.433.959,24";"2603405";"2367"
"PE";"Camaragibe";"2009";"FPM";"R$39.374.990,00";"2603454";"2629"
"PE";"Camaragibe";"2010";"FPM";"R$43.810.227,42";"2603454";"2629"
"PE";"Camaragibe";"2011";"FPM";"R$52.893.583,06";"2603454";"2629"
"PE";"Camaragibe";"2012";"FPM";"R$54.291.149,97";"2603454";"2629"
"PE";"Camaragibe";"2013";"FPM";"R$55.750.438,80";"2603454";"2629"
"PE";"Camocim de São Félix";"2009";"FPM";"R$6.277.912,29";"2603504";"2369"
"PE";"Camocim de São Félix";"2010";"FPM";"R$6.742.967,69";"2603504";"2369"
"PE";"Camocim de São Félix";"2011";"FPM";"R$9.851.555,16";"2603504";"2369"
"PE";"Camocim de São Félix";"2012";"FPM";"R$10.125.851,66";"2603504";"2369"
"PE";"Camocim de São Félix";"2013";"FPM";"R$10.867.918,28";"2603504";"2369"
"PE";"Camutanga";"2009";"FPM";"R$3.766.747,49";"2603603";"2371"
"PE";"Camutanga";"2010";"FPM";"R$4.045.780,71";"2603603";"2371"
"PE";"Camutanga";"2011";"FPM";"R$4.925.777,72";"2603603";"2371"
"PE";"Camutanga";"2012";"FPM";"R$5.062.926,02";"2603603";"2371"
"PE";"Camutanga";"2013";"FPM";"R$5.433.959,24";"2603603";"2371"
"PE";"Canhotinho";"2009";"FPM";"R$8.789.076,97";"2603702";"2373"
"PE";"Canhotinho";"2010";"FPM";"R$9.440.154,63";"2603702";"2373"
"PE";"Canhotinho";"2011";"FPM";"R$11.493.480,98";"2603702";"2373"
"PE";"Canhotinho";"2012";"FPM";"R$11.813.493,54";"2603702";"2373"
"PE";"Canhotinho";"2013";"FPM";"R$12.679.237,94";"2603702";"2373"
"PE";"Capoeiras";"2009";"FPM";"R$7.533.494,66";"2603801";"2375"
"PE";"Capoeiras";"2010";"FPM";"R$8.091.561,16";"2603801";"2375"
"PE";"Capoeiras";"2011";"FPM";"R$9.851.555,16";"2603801";"2375"
"PE";"Capoeiras";"2012";"FPM";"R$10.125.851,66";"2603801";"2375"
"PE";"Capoeiras";"2013";"FPM";"R$10.867.918,28";"2603801";"2375"
"PE";"Carnaíba";"2009";"FPM";"R$7.533.494,66";"2603900";"2377"
"PE";"Carnaíba";"2010";"FPM";"R$8.091.561,16";"2603900";"2377"
"PE";"Carnaíba";"2011";"FPM";"R$9.851.555,16";"2603900";"2377"
"PE";"Carnaíba";"2012";"FPM";"R$10.125.851,66";"2603900";"2377"
"PE";"Carnaíba";"2013";"FPM";"R$10.867.918,28";"2603900";"2377"
"PE";"Carnaubeira da Penha";"2009";"FPM";"R$5.022.329,89";"2603926";"2635"
"PE";"Carnaubeira da Penha";"2010";"FPM";"R$5.394.374,23";"2603926";"2635"
"PE";"Carnaubeira da Penha";"2011";"FPM";"R$6.567.703,59";"2603926";"2635"
"PE";"Carnaubeira da Penha";"2012";"FPM";"R$6.750.567,86";"2603926";"2635"
"PE";"Carnaubeira da Penha";"2013";"FPM";"R$7.245.278,88";"2603926";"2635"
"PE";"Carpina";"2009";"FPM";"R$15.066.988,88";"2604007";"2379"
"PE";"Carpina";"2010";"FPM";"R$16.183.122,00";"2604007";"2379"
"PE";"Carpina";"2011";"FPM";"R$21.345.035,84";"2604007";"2379"
"PE";"Carpina";"2012";"FPM";"R$21.939.344,82";"2604007";"2379"
"PE";"Carpina";"2013";"FPM";"R$23.547.155,86";"2604007";"2379"
"PE";"Caruaru";"2009";"FPM";"R$42.267.879,39";"2604106";"2381"
"PE";"Caruaru";"2010";"FPM";"R$45.158.820,96";"2604106";"2381"
"PE";"Caruaru";"2011";"FPM";"R$54.535.508,90";"2604106";"2381"
"PE";"Caruaru";"2012";"FPM";"R$55.978.791,93";"2604106";"2381"
"PE";"Caruaru";"2013";"FPM";"R$57.561.758,51";"2604106";"2381"
"PE";"Casinhas";"2009";"FPM";"R$6.277.912,29";"2604155";"546"
"PE";"Casinhas";"2010";"FPM";"R$6.742.967,69";"2604155";"546"
"PE";"Casinhas";"2011";"FPM";"R$8.209.629,38";"2604155";"546"
"PE";"Casinhas";"2012";"FPM";"R$8.438.209,81";"2604155";"546"
"PE";"Casinhas";"2013";"FPM";"R$9.056.598,57";"2604155";"546"
"PE";"Catende";"2009";"FPM";"R$10.044.659,35";"2604205";"2383"
"PE";"Catende";"2010";"FPM";"R$10.788.748,15";"2604205";"2383"
"PE";"Catende";"2011";"FPM";"R$14.777.332,59";"2604205";"2383"
"PE";"Catende";"2012";"FPM";"R$15.188.777,35";"2604205";"2383"
"PE";"Catende";"2013";"FPM";"R$16.301.877,27";"2604205";"2383"
"PE";"Cedro";"2009";"FPM";"R$5.022.329,89";"2604304";"2385"
"PE";"Cedro";"2010";"FPM";"R$5.394.374,23";"2604304";"2385"
