"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"MA";"Anapurus";"2014";"FPM";"R$8.057.591,64";"2100808";"715"
"MA";"Anapurus";"2015";"FPM";"R$8.556.828,52";"2100808";"715"
"MA";"Anapurus";"2016";"FPM";"R$9.978.304,83";"2100808";"715"
"MA";"Anapurus";"2017";"FPM";"R$9.651.940,24";"2100808";"715"
"MA";"Anapurus";"2018";"FPM";"R$10.275.622,59";"2100808";"715"
"MA";"Apicum-Açu";"2014";"FPM";"R$9.669.109,88";"2100832";"112"
"MA";"Apicum-Açu";"2015";"FPM";"R$10.268.194,14";"2100832";"112"
"MA";"Apicum-Açu";"2016";"FPM";"R$11.973.965,71";"2100832";"112"
"MA";"Apicum-Açu";"2017";"FPM";"R$11.582.328,22";"2100832";"112"
"MA";"Apicum-Açu";"2018";"FPM";"R$12.330.747,06";"2100832";"112"
"MA";"Araguanã";"2014";"FPM";"R$8.057.591,64";"2100873";"114"
"MA";"Araguanã";"2015";"FPM";"R$8.556.828,52";"2100873";"114"
"MA";"Araguanã";"2016";"FPM";"R$9.978.304,83";"2100873";"114"
"MA";"Araguanã";"2017";"FPM";"R$9.651.940,24";"2100873";"114"
"MA";"Araguanã";"2018";"FPM";"R$10.275.622,59";"2100873";"114"
"MA";"Araioses";"2014";"FPM";"R$16.115.183,01";"2100907";"717"
"MA";"Araioses";"2015";"FPM";"R$17.113.656,69";"2100907";"717"
"MA";"Araioses";"2016";"FPM";"R$19.956.609,25";"2100907";"717"
"MA";"Araioses";"2017";"FPM";"R$19.303.880,16";"2100907";"717"
"MA";"Araioses";"2018";"FPM";"R$20.551.244,92";"2100907";"717"
"MA";"Arame";"2014";"FPM";"R$12.892.146,50";"2100956";"1281"
"MA";"Arame";"2015";"FPM";"R$13.690.925,44";"2100956";"1281"
"MA";"Arame";"2016";"FPM";"R$15.965.287,44";"2100956";"1281"
"MA";"Arame";"2017";"FPM";"R$15.443.104,24";"2100956";"1281"
"MA";"Arame";"2018";"FPM";"R$16.440.996,00";"2100956";"1281"
"MA";"Arari";"2014";"FPM";"R$11.280.628,19";"2101004";"719"
"MA";"Arari";"2015";"FPM";"R$11.979.559,83";"2101004";"719"
"MA";"Arari";"2016";"FPM";"R$13.969.626,58";"2101004";"719"
"MA";"Arari";"2017";"FPM";"R$13.512.716,23";"2101004";"719"
"MA";"Arari";"2018";"FPM";"R$14.385.871,52";"2101004";"719"
"MA";"Axixá";"2014";"FPM";"R$6.446.073,40";"2101103";"721"
"MA";"Axixá";"2015";"FPM";"R$6.845.462,90";"2101103";"721"
"MA";"Axixá";"2016";"FPM";"R$7.982.643,91";"2101103";"721"
"MA";"Axixá";"2017";"FPM";"R$7.721.552,24";"2101103";"721"
"MA";"Axixá";"2018";"FPM";"R$8.220.498,10";"2101103";"721"
"MA";"Bacabal";"2014";"FPM";"R$24.172.774,32";"2101202";"723"
"MA";"Bacabal";"2015";"FPM";"R$27.381.850,64";"2101202";"723"
"MA";"Bacabal";"2016";"FPM";"R$31.930.574,61";"2101202";"723"
"MA";"Bacabal";"2017";"FPM";"R$30.886.208,14";"2101202";"723"
"MA";"Bacabal";"2018";"FPM";"R$32.881.991,72";"2101202";"723"
"MA";"Bacabeira";"2014";"FPM";"R$8.057.591,64";"2101251";"116"
"MA";"Bacabeira";"2015";"FPM";"R$8.556.828,52";"2101251";"116"
"MA";"Bacabeira";"2016";"FPM";"R$9.978.304,83";"2101251";"116"
"MA";"Bacabeira";"2017";"FPM";"R$9.651.940,24";"2101251";"116"
"MA";"Bacabeira";"2018";"FPM";"R$12.330.747,06";"2101251";"116"
"MA";"Bacuri";"2014";"FPM";"R$9.669.109,88";"2101301";"725"
"MA";"Bacuri";"2015";"FPM";"R$10.268.194,14";"2101301";"725"
"MA";"Bacuri";"2016";"FPM";"R$11.973.965,71";"2101301";"725"
"MA";"Bacuri";"2017";"FPM";"R$11.582.328,22";"2101301";"725"
"MA";"Bacuri";"2018";"FPM";"R$12.330.747,06";"2101301";"725"
"MA";"Bacurituba";"2014";"FPM";"R$4.834.555,07";"2101350";"118"
"MA";"Bacurituba";"2015";"FPM";"R$5.134.097,25";"2101350";"118"
"MA";"Bacurituba";"2016";"FPM";"R$5.986.982,99";"2101350";"118"
"MA";"Bacurituba";"2017";"FPM";"R$5.791.164,34";"2101350";"118"
"MA";"Bacurituba";"2018";"FPM";"R$6.165.373,69";"2101350";"118"
"MA";"Balsas";"2014";"FPM";"R$22.561.256,09";"2101400";"727"
"MA";"Balsas";"2015";"FPM";"R$23.959.119,30";"2101400";"727"
"MA";"Balsas";"2016";"FPM";"R$29.934.913,71";"2101400";"727"
"MA";"Balsas";"2017";"FPM";"R$28.955.820,13";"2101400";"727"
"MA";"Balsas";"2018";"FPM";"R$30.826.867,22";"2101400";"727"
"MA";"Barão de Grajaú";"2014";"FPM";"R$9.669.109,88";"2101509";"729"
"MA";"Barão de Grajaú";"2015";"FPM";"R$10.268.194,14";"2101509";"729"
"MA";"Barão de Grajaú";"2016";"FPM";"R$11.973.965,71";"2101509";"729"
"MA";"Barão de Grajaú";"2017";"FPM";"R$11.582.328,22";"2101509";"729"
"MA";"Barão de Grajaú";"2018";"FPM";"R$12.330.747,06";"2101509";"729"
"MA";"Barra do Corda";"2014";"FPM";"R$22.561.256,09";"2101608";"731"
"MA";"Barra do Corda";"2015";"FPM";"R$23.959.119,30";"2101608";"731"
"MA";"Barra do Corda";"2016";"FPM";"R$27.939.252,82";"2101608";"731"
"MA";"Barra do Corda";"2017";"FPM";"R$27.025.432,11";"2101608";"731"
"MA";"Barra do Corda";"2018";"FPM";"R$28.771.742,76";"2101608";"731"
"MA";"Barreirinhas";"2014";"FPM";"R$17.726.701,24";"2101707";"733"
"MA";"Barreirinhas";"2015";"FPM";"R$18.825.022,36";"2101707";"733"
"MA";"Barreirinhas";"2016";"FPM";"R$21.952.270,19";"2101707";"733"
"MA";"Barreirinhas";"2017";"FPM";"R$23.164.656,12";"2101707";"733"
"MA";"Barreirinhas";"2018";"FPM";"R$24.661.493,86";"2101707";"733"
"MA";"Bela Vista do Maranhão";"2014";"FPM";"R$6.446.073,40";"2101772";"122"
"MA";"Bela Vista do Maranhão";"2015";"FPM";"R$6.845.462,90";"2101772";"122"
"MA";"Bela Vista do Maranhão";"2016";"FPM";"R$7.982.643,91";"2101772";"122"
"MA";"Bela Vista do Maranhão";"2017";"FPM";"R$7.721.552,24";"2101772";"122"
"MA";"Bela Vista do Maranhão";"2018";"FPM";"R$8.220.498,10";"2101772";"122"
"MA";"Belágua";"2014";"FPM";"R$4.834.555,07";"2101731";"120"
"MA";"Belágua";"2015";"FPM";"R$5.134.097,25";"2101731";"120"
"MA";"Belágua";"2016";"FPM";"R$5.986.982,99";"2101731";"120"
"MA";"Belágua";"2017";"FPM";"R$5.791.164,34";"2101731";"120"
"MA";"Belágua";"2018";"FPM";"R$6.165.373,69";"2101731";"120"
"MA";"Benedito Leite";"2014";"FPM";"R$4.834.555,07";"2101806";"735"
"MA";"Benedito Leite";"2015";"FPM";"R$5.134.097,25";"2101806";"735"
"MA";"Benedito Leite";"2016";"FPM";"R$5.986.982,99";"2101806";"735"
"MA";"Benedito Leite";"2017";"FPM";"R$5.791.164,34";"2101806";"735"
"MA";"Benedito Leite";"2018";"FPM";"R$6.165.373,69";"2101806";"735"
"MA";"Bequimão";"2014";"FPM";"R$9.669.109,88";"2101905";"737"
"MA";"Bequimão";"2015";"FPM";"R$10.268.194,14";"2101905";"737"
"MA";"Bequimão";"2016";"FPM";"R$11.973.965,71";"2101905";"737"
"MA";"Bequimão";"2017";"FPM";"R$11.582.328,22";"2101905";"737"
"MA";"Bequimão";"2018";"FPM";"R$12.330.747,06";"2101905";"737"
"MA";"Bernardo do Mearim";"2014";"FPM";"R$4.834.555,07";"2101939";"124"
"MA";"Bernardo do Mearim";"2015";"FPM";"R$5.134.097,25";"2101939";"124"
"MA";"Bernardo do Mearim";"2016";"FPM";"R$5.986.982,99";"2101939";"124"
"MA";"Bernardo do Mearim";"2017";"FPM";"R$5.791.164,34";"2101939";"124"
"MA";"Bernardo do Mearim";"2018";"FPM";"R$6.165.373,69";"2101939";"124"
"MA";"Boa Vista do Gurupi";"2014";"FPM";"R$4.834.555,07";"2101970";"126"
"MA";"Boa Vista do Gurupi";"2015";"FPM";"R$5.134.097,25";"2101970";"126"
"MA";"Boa Vista do Gurupi";"2016";"FPM";"R$5.986.982,99";"2101970";"126"
"MA";"Boa Vista do Gurupi";"2017";"FPM";"R$5.791.164,34";"2101970";"126"
"MA";"Boa Vista do Gurupi";"2018";"FPM";"R$6.165.373,69";"2101970";"126"
"MA";"Bom Jardim";"2014";"FPM";"R$14.503.664,81";"2102002";"955"
"MA";"Bom Jardim";"2015";"FPM";"R$15.402.291,11";"2102002";"955"
"MA";"Bom Jardim";"2016";"FPM";"R$17.960.948,35";"2102002";"955"
"MA";"Bom Jardim";"2017";"FPM";"R$17.373.492,17";"2102002";"955"
"MA";"Bom Jardim";"2018";"FPM";"R$18.496.120,45";"2102002";"955"
"MA";"Bom Jesus das Selvas";"2014";"FPM";"R$12.892.146,50";"2102036";"128"
"MA";"Bom Jesus das Selvas";"2015";"FPM";"R$13.690.925,44";"2102036";"128"
"MA";"Bom Jesus das Selvas";"2016";"FPM";"R$15.965.287,44";"2102036";"128"
"MA";"Bom Jesus das Selvas";"2017";"FPM";"R$15.443.104,24";"2102036";"128"
"MA";"Bom Jesus das Selvas";"2018";"FPM";"R$16.440.996,00";"2102036";"128"
"MA";"Bom Lugar";"2014";"FPM";"R$8.057.591,64";"2102077";"130"
"MA";"Bom Lugar";"2015";"FPM";"R$8.556.828,52";"2102077";"130"
"MA";"Bom Lugar";"2016";"FPM";"R$9.978.304,83";"2102077";"130"
"MA";"Bom Lugar";"2017";"FPM";"R$9.651.940,24";"2102077";"130"
"MA";"Bom Lugar";"2018";"FPM";"R$10.275.622,59";"2102077";"130"
"MA";"Brejo";"2014";"FPM";"R$12.892.146,50";"2102101";"739"
"MA";"Brejo";"2015";"FPM";"R$13.690.925,44";"2102101";"739"
"MA";"Brejo";"2016";"FPM";"R$15.965.287,44";"2102101";"739"
"MA";"Brejo";"2017";"FPM";"R$15.443.104,24";"2102101";"739"
"MA";"Brejo";"2018";"FPM";"R$16.440.996,00";"2102101";"739"
"MA";"Brejo de Areia";"2014";"FPM";"R$4.834.555,07";"2102150";"132"
"MA";"Brejo de Areia";"2015";"FPM";"R$5.134.097,25";"2102150";"132"
"MA";"Brejo de Areia";"2016";"FPM";"R$5.986.982,99";"2102150";"132"
"MA";"Brejo de Areia";"2017";"FPM";"R$7.721.552,24";"2102150";"132"
"MA";"Brejo de Areia";"2018";"FPM";"R$6.165.373,69";"2102150";"132"
"MA";"Buriti";"2014";"FPM";"R$11.280.628,19";"2102200";"741"
"MA";"Buriti";"2015";"FPM";"R$11.979.559,83";"2102200";"741"
"MA";"Buriti";"2016";"FPM";"R$13.969.626,58";"2102200";"741"
"MA";"Buriti";"2017";"FPM";"R$13.512.716,23";"2102200";"741"
"MA";"Buriti";"2018";"FPM";"R$14.385.871,52";"2102200";"741"
"MA";"Buriti Bravo";"2014";"FPM";"R$9.669.109,88";"2102309";"743"
"MA";"Buriti Bravo";"2015";"FPM";"R$10.268.194,14";"2102309";"743"
"MA";"Buriti Bravo";"2016";"FPM";"R$11.973.965,71";"2102309";"743"
"MA";"Buriti Bravo";"2017";"FPM";"R$11.582.328,22";"2102309";"743"
"MA";"Buriti Bravo";"2018";"FPM";"R$12.330.747,06";"2102309";"743"
"MA";"Buriticupu";"2014";"FPM";"R$19.338.219,52";"2102325";"134"
"MA";"Buriticupu";"2015";"FPM";"R$20.536.387,99";"2102325";"134"
"MA";"Buriticupu";"2016";"FPM";"R$23.947.931,04";"2102325";"134"
"MA";"Buriticupu";"2017";"FPM";"R$23.164.656,12";"2102325";"134"
"MA";"Buriticupu";"2018";"FPM";"R$26.716.618,33";"2102325";"134"
"MA";"Buritirana";"2014";"FPM";"R$8.057.591,64";"2102358";"136"
"MA";"Buritirana";"2015";"FPM";"R$8.556.828,52";"2102358";"136"
"MA";"Buritirana";"2016";"FPM";"R$9.978.304,83";"2102358";"136"
"MA";"Buritirana";"2017";"FPM";"R$9.651.940,24";"2102358";"136"
"MA";"Buritirana";"2018";"FPM";"R$10.275.622,59";"2102358";"136"
"MA";"Cachoeira Grande";"2014";"FPM";"R$4.834.555,07";"2102374";"138"
"MA";"Cachoeira Grande";"2015";"FPM";"R$5.134.097,25";"2102374";"138"
"MA";"Cachoeira Grande";"2016";"FPM";"R$5.986.982,99";"2102374";"138"
"MA";"Cachoeira Grande";"2017";"FPM";"R$5.791.164,34";"2102374";"138"
"MA";"Cachoeira Grande";"2018";"FPM";"R$6.165.373,69";"2102374";"138"
"MA";"Cajapió";"2014";"FPM";"R$6.446.073,40";"2102408";"745"
"MA";"Cajapió";"2015";"FPM";"R$6.845.462,90";"2102408";"745"
"MA";"Cajapió";"2016";"FPM";"R$7.982.643,91";"2102408";"745"
"MA";"Cajapió";"2017";"FPM";"R$7.721.552,24";"2102408";"745"
"MA";"Cajapió";"2018";"FPM";"R$8.220.498,10";"2102408";"745"
"MA";"Cajari";"2014";"FPM";"R$9.669.109,88";"2102507";"747"
"MA";"Cajari";"2015";"FPM";"R$10.268.194,14";"2102507";"747"
"MA";"Cajari";"2016";"FPM";"R$11.973.965,71";"2102507";"747"
"MA";"Cajari";"2017";"FPM";"R$11.582.328,22";"2102507";"747"
"MA";"Cajari";"2018";"FPM";"R$12.330.747,06";"2102507";"747"
"MA";"Campestre do Maranhão";"2014";"FPM";"R$8.057.591,64";"2102556";"140"
"MA";"Campestre do Maranhão";"2015";"FPM";"R$8.556.828,52";"2102556";"140"
"MA";"Campestre do Maranhão";"2016";"FPM";"R$9.978.304,83";"2102556";"140"
"MA";"Campestre do Maranhão";"2017";"FPM";"R$9.651.940,24";"2102556";"140"
"MA";"Campestre do Maranhão";"2018";"FPM";"R$10.275.622,59";"2102556";"140"
"MA";"Cândido Mendes";"2014";"FPM";"R$9.669.109,88";"2102606";"749"
"MA";"Cândido Mendes";"2015";"FPM";"R$10.268.194,14";"2102606";"749"
"MA";"Cândido Mendes";"2016";"FPM";"R$11.973.965,71";"2102606";"749"
"MA";"Cândido Mendes";"2017";"FPM";"R$11.582.328,22";"2102606";"749"
"MA";"Cândido Mendes";"2018";"FPM";"R$12.330.747,06";"2102606";"749"
"MA";"Cantanhede";"2014";"FPM";"R$9.669.109,88";"2102705";"751"
"MA";"Cantanhede";"2015";"FPM";"R$10.268.194,14";"2102705";"751"
"MA";"Cantanhede";"2016";"FPM";"R$11.973.965,71";"2102705";"751"
"MA";"Cantanhede";"2017";"FPM";"R$11.582.328,22";"2102705";"751"
"MA";"Cantanhede";"2018";"FPM";"R$12.330.747,06";"2102705";"751"
"MA";"Capinzal do Norte";"2014";"FPM";"R$6.446.073,40";"2102754";"142"
"MA";"Capinzal do Norte";"2015";"FPM";"R$6.845.462,90";"2102754";"142"
"MA";"Capinzal do Norte";"2016";"FPM";"R$7.982.643,91";"2102754";"142"
"MA";"Capinzal do Norte";"2017";"FPM";"R$7.721.552,24";"2102754";"142"
"MA";"Capinzal do Norte";"2018";"FPM";"R$8.220.498,10";"2102754";"142"
"MA";"Carolina";"2014";"FPM";"R$11.280.628,19";"2102804";"753"
"MA";"Carolina";"2015";"FPM";"R$11.979.559,83";"2102804";"753"
"MA";"Carolina";"2016";"FPM";"R$13.969.626,58";"2102804";"753"
"MA";"Carolina";"2017";"FPM";"R$13.512.716,23";"2102804";"753"
"MA";"Carolina";"2018";"FPM";"R$14.385.871,52";"2102804";"753"
"MA";"Carutapera";"2014";"FPM";"R$9.669.109,88";"2102903";"755"
"MA";"Carutapera";"2015";"FPM";"R$10.268.194,14";"2102903";"755"
"MA";"Carutapera";"2016";"FPM";"R$11.973.965,71";"2102903";"755"
"MA";"Carutapera";"2017";"FPM";"R$11.582.328,22";"2102903";"755"
"MA";"Carutapera";"2018";"FPM";"R$12.330.747,06";"2102903";"755"
"MA";"Caxias";"2014";"FPM";"R$63.488.915,38";"2103000";"757"
"MA";"Caxias";"2015";"FPM";"R$66.669.516,98";"2103000";"757"
"MA";"Caxias";"2016";"FPM";"R$77.616.845,89";"2103000";"757"
"MA";"Caxias";"2017";"FPM";"R$75.353.040,45";"2103000";"757"
"MA";"Caxias";"2018";"FPM";"R$80.330.346,67";"2103000";"757"
"MA";"Cedral";"2014";"FPM";"R$6.446.073,40";"2103109";"759"
"MA";"Cedral";"2015";"FPM";"R$6.845.462,90";"2103109";"759"
"MA";"Cedral";"2016";"FPM";"R$7.982.643,91";"2103109";"759"
"MA";"Cedral";"2017";"FPM";"R$7.721.552,24";"2103109";"759"
"MA";"Cedral";"2018";"FPM";"R$8.220.498,10";"2103109";"759"
"MA";"Central do Maranhão";"2014";"FPM";"R$4.834.555,07";"2103125";"144"
"MA";"Central do Maranhão";"2015";"FPM";"R$5.134.097,25";"2103125";"144"
"MA";"Central do Maranhão";"2016";"FPM";"R$5.986.982,99";"2103125";"144"
"MA";"Central do Maranhão";"2017";"FPM";"R$5.791.164,34";"2103125";"144"
"MA";"Central do Maranhão";"2018";"FPM";"R$6.165.373,69";"2103125";"144"
"MA";"Centro do Guilherme";"2014";"FPM";"R$6.446.073,40";"2103158";"146"
"MA";"Centro do Guilherme";"2015";"FPM";"R$6.845.462,90";"2103158";"146"
"MA";"Centro do Guilherme";"2016";"FPM";"R$7.982.643,91";"2103158";"146"
"MA";"Centro do Guilherme";"2017";"FPM";"R$7.721.552,24";"2103158";"146"
"MA";"Centro do Guilherme";"2018";"FPM";"R$8.220.498,10";"2103158";"146"
"MA";"Centro Novo do Maranhão";"2014";"FPM";"R$9.669.109,88";"2103174";"148"
"MA";"Centro Novo do Maranhão";"2015";"FPM";"R$10.268.194,14";"2103174";"148"
"MA";"Centro Novo do Maranhão";"2016";"FPM";"R$11.973.965,71";"2103174";"148"
"MA";"Centro Novo do Maranhão";"2017";"FPM";"R$11.582.328,22";"2103174";"148"
"MA";"Centro Novo do Maranhão";"2018";"FPM";"R$12.330.747,06";"2103174";"148"
"MA";"Chapadinha";"2014";"FPM";"R$20.949.737,81";"2103208";"761"
"MA";"Chapadinha";"2015";"FPM";"R$22.247.753,67";"2103208";"761"
"MA";"Chapadinha";"2016";"FPM";"R$25.943.591,93";"2103208";"761"
"MA";"Chapadinha";"2017";"FPM";"R$25.095.044,20";"2103208";"761"
"MA";"Chapadinha";"2018";"FPM";"R$26.716.618,33";"2103208";"761"
"MA";"Cidelândia";"2014";"FPM";"R$8.057.591,64";"2103257";"150"
"MA";"Cidelândia";"2015";"FPM";"R$8.556.828,52";"2103257";"150"
"MA";"Cidelândia";"2016";"FPM";"R$9.978.304,83";"2103257";"150"
"MA";"Cidelândia";"2017";"FPM";"R$9.651.940,24";"2103257";"150"
"MA";"Cidelândia";"2018";"FPM";"R$10.275.622,59";"2103257";"150"
"MA";"Codó";"2014";"FPM";"R$27.395.810,88";"2103307";"763"
"MA";"Codó";"2015";"FPM";"R$29.093.216,22";"2103307";"763"
"MA";"Codó";"2016";"FPM";"R$33.926.235,48";"2103307";"763"
"MA";"Codó";"2017";"FPM";"R$32.816.596,11";"2103307";"763"
"MA";"Codó";"2018";"FPM";"R$34.937.116,20";"2103307";"763"
"MA";"Coelho Neto";"2014";"FPM";"R$16.115.183,01";"2103406";"765"
"MA";"Coelho Neto";"2015";"FPM";"R$17.113.656,69";"2103406";"765"
"MA";"Coelho Neto";"2016";"FPM";"R$19.956.609,25";"2103406";"765"
"MA";"Coelho Neto";"2017";"FPM";"R$19.303.880,16";"2103406";"765"
"MA";"Coelho Neto";"2018";"FPM";"R$20.551.244,92";"2103406";"765"
"MA";"Colinas";"2014";"FPM";"R$14.503.664,81";"2103505";"767"
"MA";"Colinas";"2015";"FPM";"R$15.402.291,11";"2103505";"767"
"MA";"Colinas";"2016";"FPM";"R$17.960.948,35";"2103505";"767"
"MA";"Colinas";"2017";"FPM";"R$17.373.492,17";"2103505";"767"
"MA";"Colinas";"2018";"FPM";"R$18.496.120,45";"2103505";"767"
"MA";"Conceição do Lago-Açu";"2014";"FPM";"R$8.057.591,64";"2103554";"152"
"MA";"Conceição do Lago-Açu";"2015";"FPM";"R$8.556.828,52";"2103554";"152"
"MA";"Conceição do Lago-Açu";"2016";"FPM";"R$9.978.304,83";"2103554";"152"
"MA";"Conceição do Lago-Açu";"2017";"FPM";"R$9.651.940,24";"2103554";"152"
"MA";"Conceição do Lago-Açu";"2018";"FPM";"R$10.275.622,59";"2103554";"152"
"MA";"Coroatá";"2014";"FPM";"R$19.338.219,52";"2103604";"769"
"MA";"Coroatá";"2015";"FPM";"R$20.536.387,99";"2103604";"769"
"MA";"Coroatá";"2016";"FPM";"R$23.947.931,04";"2103604";"769"
"MA";"Coroatá";"2017";"FPM";"R$23.164.656,12";"2103604";"769"
"MA";"Coroatá";"2018";"FPM";"R$24.661.493,86";"2103604";"769"
"MA";"Cururupu";"2014";"FPM";"R$12.892.146,50";"2103703";"771"
"MA";"Cururupu";"2015";"FPM";"R$13.690.925,44";"2103703";"771"
"MA";"Cururupu";"2016";"FPM";"R$15.965.287,44";"2103703";"771"
"MA";"Cururupu";"2017";"FPM";"R$15.443.104,24";"2103703";"771"
"MA";"Cururupu";"2018";"FPM";"R$16.440.996,00";"2103703";"771"
"MA";"Davinópolis";"2014";"FPM";"R$6.446.073,40";"2103752";"154"
"MA";"Davinópolis";"2015";"FPM";"R$6.845.462,90";"2103752";"154"
"MA";"Davinópolis";"2016";"FPM";"R$7.982.643,91";"2103752";"154"
"MA";"Davinópolis";"2017";"FPM";"R$7.721.552,24";"2103752";"154"
"MA";"Davinópolis";"2018";"FPM";"R$8.220.498,10";"2103752";"154"
"MA";"Dom Pedro";"2014";"FPM";"R$9.669.109,88";"2103802";"773"
"MA";"Dom Pedro";"2015";"FPM";"R$10.268.194,14";"2103802";"773"
"MA";"Dom Pedro";"2016";"FPM";"R$11.973.965,71";"2103802";"773"
"MA";"Dom Pedro";"2017";"FPM";"R$11.582.328,22";"2103802";"773"
"MA";"Dom Pedro";"2018";"FPM";"R$12.330.747,06";"2103802";"773"
"MA";"Duque Bacelar";"2014";"FPM";"R$6.446.073,40";"2103901";"775"
"MA";"Duque Bacelar";"2015";"FPM";"R$6.845.462,90";"2103901";"775"
"MA";"Duque Bacelar";"2016";"FPM";"R$7.982.643,91";"2103901";"775"
"MA";"Duque Bacelar";"2017";"FPM";"R$7.721.552,24";"2103901";"775"
"MA";"Duque Bacelar";"2018";"FPM";"R$8.220.498,10";"2103901";"775"
"MA";"Esperantinópolis";"2014";"FPM";"R$9.669.109,88";"2104008";"777"
"MA";"Esperantinópolis";"2015";"FPM";"R$10.268.194,14";"2104008";"777"
"MA";"Esperantinópolis";"2016";"FPM";"R$11.973.965,71";"2104008";"777"
"MA";"Esperantinópolis";"2017";"FPM";"R$9.651.940,24";"2104008";"777"
"MA";"Esperantinópolis";"2018";"FPM";"R$10.275.622,59";"2104008";"777"
"MA";"Estreito";"2014";"FPM";"R$14.503.664,81";"2104057";"963"
"MA";"Estreito";"2015";"FPM";"R$15.402.291,11";"2104057";"963"
"MA";"Estreito";"2016";"FPM";"R$17.960.948,35";"2104057";"963"
"MA";"Estreito";"2017";"FPM";"R$17.373.492,17";"2104057";"963"
"MA";"Estreito";"2018";"FPM";"R$18.496.120,45";"2104057";"963"
"MA";"Feira Nova do Maranhão";"2014";"FPM";"R$4.834.555,07";"2104073";"156"
"MA";"Feira Nova do Maranhão";"2015";"FPM";"R$5.134.097,25";"2104073";"156"
"MA";"Feira Nova do Maranhão";"2016";"FPM";"R$5.986.982,99";"2104073";"156"
"MA";"Feira Nova do Maranhão";"2017";"FPM";"R$5.791.164,34";"2104073";"156"
"MA";"Feira Nova do Maranhão";"2018";"FPM";"R$6.165.373,69";"2104073";"156"
"MA";"Fernando Falcão";"2014";"FPM";"R$4.834.555,07";"2104081";"158"
"MA";"Fernando Falcão";"2015";"FPM";"R$5.134.097,25";"2104081";"158"
"MA";"Fernando Falcão";"2016";"FPM";"R$5.986.982,99";"2104081";"158"
"MA";"Fernando Falcão";"2017";"FPM";"R$7.721.552,24";"2104081";"158"
"MA";"Fernando Falcão";"2018";"FPM";"R$8.220.498,10";"2104081";"158"
"MA";"Formosa da Serra Negra";"2014";"FPM";"R$9.669.109,88";"2104099";"160"
"MA";"Formosa da Serra Negra";"2015";"FPM";"R$10.268.194,14";"2104099";"160"
"MA";"Formosa da Serra Negra";"2016";"FPM";"R$11.973.965,71";"2104099";"160"
"MA";"Formosa da Serra Negra";"2017";"FPM";"R$11.582.328,22";"2104099";"160"
"MA";"Formosa da Serra Negra";"2018";"FPM";"R$12.330.747,06";"2104099";"160"
"MA";"Fortaleza dos Nogueiras";"2014";"FPM";"R$6.446.073,40";"2104107";"779"
"MA";"Fortaleza dos Nogueiras";"2015";"FPM";"R$6.845.462,90";"2104107";"779"
"MA";"Fortaleza dos Nogueiras";"2016";"FPM";"R$7.982.643,91";"2104107";"779"
"MA";"Fortaleza dos Nogueiras";"2017";"FPM";"R$7.721.552,24";"2104107";"779"
"MA";"Fortaleza dos Nogueiras";"2018";"FPM";"R$8.220.498,10";"2104107";"779"
"MA";"Fortuna";"2014";"FPM";"R$8.057.591,64";"2104206";"781"
"MA";"Fortuna";"2015";"FPM";"R$8.556.828,52";"2104206";"781"
"MA";"Fortuna";"2016";"FPM";"R$9.978.304,83";"2104206";"781"
"MA";"Fortuna";"2017";"FPM";"R$9.651.940,24";"2104206";"781"
"MA";"Fortuna";"2018";"FPM";"R$10.275.622,59";"2104206";"781"
"MA";"Godofredo Viana";"2014";"FPM";"R$6.446.073,40";"2104305";"783"
"MA";"Godofredo Viana";"2015";"FPM";"R$6.845.462,90";"2104305";"783"
"MA";"Godofredo Viana";"2016";"FPM";"R$7.982.643,91";"2104305";"783"
"MA";"Godofredo Viana";"2017";"FPM";"R$7.721.552,24";"2104305";"783"
"MA";"Godofredo Viana";"2018";"FPM";"R$8.220.498,10";"2104305";"783"
"MA";"Gonçalves Dias";"2014";"FPM";"R$9.669.109,88";"2104404";"785"
"MA";"Gonçalves Dias";"2015";"FPM";"R$10.268.194,14";"2104404";"785"
"MA";"Gonçalves Dias";"2016";"FPM";"R$11.973.965,71";"2104404";"785"
"MA";"Gonçalves Dias";"2017";"FPM";"R$11.582.328,22";"2104404";"785"
"MA";"Gonçalves Dias";"2018";"FPM";"R$12.330.747,06";"2104404";"785"
"MA";"Governador Archer";"2014";"FPM";"R$6.446.073,40";"2104503";"787"
"MA";"Governador Archer";"2015";"FPM";"R$6.845.462,90";"2104503";"787"
"MA";"Governador Archer";"2016";"FPM";"R$7.982.643,91";"2104503";"787"
"MA";"Governador Archer";"2017";"FPM";"R$7.721.552,24";"2104503";"787"
"MA";"Governador Archer";"2018";"FPM";"R$8.220.498,10";"2104503";"787"
"MA";"Governador Edison Lobão";"2014";"FPM";"R$9.669.109,88";"2104552";"162"
"MA";"Governador Edison Lobão";"2015";"FPM";"R$10.268.194,14";"2104552";"162"
"MA";"Governador Edison Lobão";"2016";"FPM";"R$11.973.965,71";"2104552";"162"
"MA";"Governador Edison Lobão";"2017";"FPM";"R$11.582.328,22";"2104552";"162"
"MA";"Governador Edison Lobão";"2018";"FPM";"R$12.330.747,06";"2104552";"162"
"MA";"Governador Eugênio Barros";"2014";"FPM";"R$8.057.591,64";"2104602";"789"
"MA";"Governador Eugênio Barros";"2015";"FPM";"R$8.556.828,52";"2104602";"789"
