"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"MG";"Indianópolis";"2020";"FPM";"R$7.494.712,27";"3130705";"4613"
"MG";"Indianópolis";"2021";"FPM";"R$10.003.973,66";"3130705";"4613"
"MG";"Indianópolis";"2022";"FPM";"R$12.605.485,63";"3130705";"4613"
"MG";"Indianópolis";"2023";"FPM";"R$13.064.374,16";"3130705";"4613"
"MG";"Ingaí";"2019";"FPM";"R$7.826.792,99";"3130804";"4615"
"MG";"Ingaí";"2020";"FPM";"R$7.494.712,27";"3130804";"4615"
"MG";"Ingaí";"2021";"FPM";"R$10.003.973,66";"3130804";"4615"
"MG";"Ingaí";"2022";"FPM";"R$12.605.485,63";"3130804";"4615"
"MG";"Ingaí";"2023";"FPM";"R$13.064.374,16";"3130804";"4615"
"MG";"Inhapim";"2019";"FPM";"R$18.262.516,55";"3130903";"4617"
"MG";"Inhapim";"2020";"FPM";"R$17.487.661,67";"3130903";"4617"
"MG";"Inhapim";"2021";"FPM";"R$23.342.604,83";"3130903";"4617"
"MG";"Inhapim";"2022";"FPM";"R$29.412.799,38";"3130903";"4617"
"MG";"Inhapim";"2023";"FPM";"R$30.483.539,34";"3130903";"4617"
"MG";"Inhaúma";"2019";"FPM";"R$7.826.792,99";"3131000";"4619"
"MG";"Inhaúma";"2020";"FPM";"R$7.494.712,27";"3131000";"4619"
"MG";"Inhaúma";"2021";"FPM";"R$10.003.973,66";"3131000";"4619"
"MG";"Inhaúma";"2022";"FPM";"R$12.605.485,63";"3131000";"4619"
"MG";"Inhaúma";"2023";"FPM";"R$13.064.374,16";"3131000";"4619"
"MG";"Inimutaba";"2019";"FPM";"R$7.826.792,99";"3131109";"4621"
"MG";"Inimutaba";"2020";"FPM";"R$7.494.712,27";"3131109";"4621"
"MG";"Inimutaba";"2021";"FPM";"R$10.003.973,66";"3131109";"4621"
"MG";"Inimutaba";"2022";"FPM";"R$12.605.485,63";"3131109";"4621"
"MG";"Inimutaba";"2023";"FPM";"R$13.064.374,16";"3131109";"4621"
"MG";"Ipaba";"2019";"FPM";"R$15.653.585,64";"3131158";"2665"
"MG";"Ipaba";"2020";"FPM";"R$14.989.424,36";"3131158";"2665"
"MG";"Ipaba";"2021";"FPM";"R$20.007.947,00";"3131158";"2665"
"MG";"Ipaba";"2022";"FPM";"R$25.210.970,96";"3131158";"2665"
"MG";"Ipaba";"2023";"FPM";"R$26.128.748,07";"3131158";"2665"
"MG";"Ipanema";"2019";"FPM";"R$15.653.585,64";"3131208";"4623"
"MG";"Ipanema";"2020";"FPM";"R$14.989.424,36";"3131208";"4623"
"MG";"Ipanema";"2021";"FPM";"R$20.007.947,00";"3131208";"4623"
"MG";"Ipanema";"2022";"FPM";"R$25.210.970,96";"3131208";"4623"
"MG";"Ipanema";"2023";"FPM";"R$26.128.748,07";"3131208";"4623"
"MG";"Ipatinga";"2019";"FPM";"R$72.357.847,55";"3131307";"4625"
"MG";"Ipatinga";"2020";"FPM";"R$69.206.581,95";"3131307";"4625"
"MG";"Ipatinga";"2021";"FPM";"R$92.227.659,04";"3131307";"4625"
"MG";"Ipatinga";"2022";"FPM";"R$116.443.058,51";"3131307";"4625"
"MG";"Ipatinga";"2023";"FPM";"R$119.853.756,50";"3131307";"4625"
"MG";"Ipiaçu";"2019";"FPM";"R$7.826.792,99";"3131406";"4627"
"MG";"Ipiaçu";"2020";"FPM";"R$7.494.712,27";"3131406";"4627"
"MG";"Ipiaçu";"2021";"FPM";"R$10.003.973,66";"3131406";"4627"
"MG";"Ipiaçu";"2022";"FPM";"R$12.605.485,63";"3131406";"4627"
"MG";"Ipiaçu";"2023";"FPM";"R$13.064.374,16";"3131406";"4627"
"MG";"Ipuiúna";"2019";"FPM";"R$7.826.792,99";"3131505";"4629"
"MG";"Ipuiúna";"2020";"FPM";"R$7.494.712,27";"3131505";"4629"
"MG";"Ipuiúna";"2021";"FPM";"R$10.003.973,66";"3131505";"4629"
"MG";"Ipuiúna";"2022";"FPM";"R$12.605.485,63";"3131505";"4629"
"MG";"Ipuiúna";"2023";"FPM";"R$13.064.374,16";"3131505";"4629"
"MG";"Iraí de Minas";"2019";"FPM";"R$7.826.792,99";"3131604";"4631"
"MG";"Iraí de Minas";"2020";"FPM";"R$7.494.712,27";"3131604";"4631"
"MG";"Iraí de Minas";"2021";"FPM";"R$10.003.973,66";"3131604";"4631"
"MG";"Iraí de Minas";"2022";"FPM";"R$12.605.485,63";"3131604";"4631"
"MG";"Iraí de Minas";"2023";"FPM";"R$13.064.374,16";"3131604";"4631"
"MG";"Itabira";"2019";"FPM";"R$44.351.825,50";"3131703";"4633"
"MG";"Itabira";"2020";"FPM";"R$42.470.035,13";"3131703";"4633"
"MG";"Itabira";"2021";"FPM";"R$56.689.182,69";"3131703";"4633"
"MG";"Itabira";"2022";"FPM";"R$71.431.083,91";"3131703";"4633"
"MG";"Itabira";"2023";"FPM";"R$74.031.452,22";"3131703";"4633"
"MG";"Itabirinha";"2019";"FPM";"R$10.435.723,87";"3131802";"4635"
"MG";"Itabirinha";"2020";"FPM";"R$9.992.949,63";"3131802";"4635"
"MG";"Itabirinha";"2021";"FPM";"R$13.338.631,43";"3131802";"4635"
"MG";"Itabirinha";"2022";"FPM";"R$16.807.314,01";"3131802";"4635"
"MG";"Itabirinha";"2023";"FPM";"R$17.419.165,45";"3131802";"4635"
"MG";"Itabirito";"2019";"FPM";"R$28.698.240,11";"3131901";"4637"
"MG";"Itabirito";"2020";"FPM";"R$27.480.611,02";"3131901";"4637"
"MG";"Itabirito";"2021";"FPM";"R$36.681.235,95";"3131901";"4637"
"MG";"Itabirito";"2022";"FPM";"R$46.220.113,24";"3131901";"4637"
"MG";"Itabirito";"2023";"FPM";"R$47.902.704,53";"3131901";"4637"
"MG";"Itacambira";"2019";"FPM";"R$7.826.792,99";"3132008";"4639"
"MG";"Itacambira";"2020";"FPM";"R$7.494.712,27";"3132008";"4639"
"MG";"Itacambira";"2021";"FPM";"R$10.003.973,66";"3132008";"4639"
"MG";"Itacambira";"2022";"FPM";"R$12.605.485,63";"3132008";"4639"
"MG";"Itacambira";"2023";"FPM";"R$13.064.374,16";"3132008";"4639"
"MG";"Itacarambi";"2019";"FPM";"R$15.653.585,64";"3132107";"4641"
"MG";"Itacarambi";"2020";"FPM";"R$14.989.424,36";"3132107";"4641"
"MG";"Itacarambi";"2021";"FPM";"R$20.007.947,00";"3132107";"4641"
"MG";"Itacarambi";"2022";"FPM";"R$25.210.970,96";"3132107";"4641"
"MG";"Itacarambi";"2023";"FPM";"R$26.128.748,07";"3132107";"4641"
"MG";"Itaguara";"2019";"FPM";"R$10.435.723,87";"3132206";"4643"
"MG";"Itaguara";"2020";"FPM";"R$9.992.949,63";"3132206";"4643"
"MG";"Itaguara";"2021";"FPM";"R$13.338.631,43";"3132206";"4643"
"MG";"Itaguara";"2022";"FPM";"R$16.807.314,01";"3132206";"4643"
"MG";"Itaguara";"2023";"FPM";"R$19.680.080,91";"3132206";"4643"
"MG";"Itaipé";"2019";"FPM";"R$10.435.723,87";"3132305";"4645"
"MG";"Itaipé";"2020";"FPM";"R$9.992.949,63";"3132305";"4645"
"MG";"Itaipé";"2021";"FPM";"R$13.338.631,43";"3132305";"4645"
"MG";"Itaipé";"2022";"FPM";"R$16.807.314,01";"3132305";"4645"
"MG";"Itaipé";"2023";"FPM";"R$17.419.165,45";"3132305";"4645"
"MG";"Itajubá";"2019";"FPM";"R$39.133.963,72";"3132404";"4647"
"MG";"Itajubá";"2020";"FPM";"R$37.473.560,40";"3132404";"4647"
"MG";"Itajubá";"2021";"FPM";"R$50.019.867,08";"3132404";"4647"
"MG";"Itajubá";"2022";"FPM";"R$63.027.426,94";"3132404";"4647"
"MG";"Itajubá";"2023";"FPM";"R$65.321.869,68";"3132404";"4647"
"MG";"Itamarandiba";"2019";"FPM";"R$20.871.447,43";"3132503";"4649"
"MG";"Itamarandiba";"2020";"FPM";"R$19.985.899,06";"3132503";"4649"
"MG";"Itamarandiba";"2021";"FPM";"R$26.677.262,60";"3132503";"4649"
"MG";"Itamarandiba";"2022";"FPM";"R$33.614.627,84";"3132503";"4649"
"MG";"Itamarandiba";"2023";"FPM";"R$34.838.330,60";"3132503";"4649"
"MG";"Itamarati de Minas";"2019";"FPM";"R$7.826.792,99";"3132602";"4651"
"MG";"Itamarati de Minas";"2020";"FPM";"R$7.494.712,27";"3132602";"4651"
"MG";"Itamarati de Minas";"2021";"FPM";"R$10.003.973,66";"3132602";"4651"
"MG";"Itamarati de Minas";"2022";"FPM";"R$12.605.485,63";"3132602";"4651"
"MG";"Itamarati de Minas";"2023";"FPM";"R$13.064.374,16";"3132602";"4651"
"MG";"Itambacuri";"2019";"FPM";"R$15.653.585,64";"3132701";"4653"
"MG";"Itambacuri";"2020";"FPM";"R$14.989.424,36";"3132701";"4653"
"MG";"Itambacuri";"2021";"FPM";"R$20.007.947,00";"3132701";"4653"
"MG";"Itambacuri";"2022";"FPM";"R$25.210.970,96";"3132701";"4653"
"MG";"Itambacuri";"2023";"FPM";"R$26.128.748,07";"3132701";"4653"
"MG";"Itambé do Mato Dentro";"2019";"FPM";"R$7.826.792,99";"3132800";"4655"
"MG";"Itambé do Mato Dentro";"2020";"FPM";"R$7.494.712,27";"3132800";"4655"
"MG";"Itambé do Mato Dentro";"2021";"FPM";"R$10.003.973,66";"3132800";"4655"
"MG";"Itambé do Mato Dentro";"2022";"FPM";"R$12.605.485,63";"3132800";"4655"
"MG";"Itambé do Mato Dentro";"2023";"FPM";"R$13.064.374,16";"3132800";"4655"
"MG";"Itamogi";"2019";"FPM";"R$10.435.723,87";"3132909";"4657"
"MG";"Itamogi";"2020";"FPM";"R$9.992.949,63";"3132909";"4657"
"MG";"Itamogi";"2021";"FPM";"R$13.338.631,43";"3132909";"4657"
"MG";"Itamogi";"2022";"FPM";"R$16.807.314,01";"3132909";"4657"
"MG";"Itamogi";"2023";"FPM";"R$17.419.165,45";"3132909";"4657"
"MG";"Itamonte";"2019";"FPM";"R$13.044.654,73";"3133006";"4659"
"MG";"Itamonte";"2020";"FPM";"R$12.491.186,98";"3133006";"4659"
"MG";"Itamonte";"2021";"FPM";"R$16.673.289,24";"3133006";"4659"
"MG";"Itamonte";"2022";"FPM";"R$21.009.142,48";"3133006";"4659"
"MG";"Itamonte";"2023";"FPM";"R$21.773.956,75";"3133006";"4659"
"MG";"Itanhandu";"2019";"FPM";"R$13.044.654,73";"3133105";"4661"
"MG";"Itanhandu";"2020";"FPM";"R$12.491.186,98";"3133105";"4661"
"MG";"Itanhandu";"2021";"FPM";"R$16.673.289,24";"3133105";"4661"
"MG";"Itanhandu";"2022";"FPM";"R$21.009.142,48";"3133105";"4661"
"MG";"Itanhandu";"2023";"FPM";"R$21.773.956,75";"3133105";"4661"
"MG";"Itanhomi";"2019";"FPM";"R$10.435.723,87";"3133204";"4663"
"MG";"Itanhomi";"2020";"FPM";"R$9.992.949,63";"3133204";"4663"
"MG";"Itanhomi";"2021";"FPM";"R$13.338.631,43";"3133204";"4663"
"MG";"Itanhomi";"2022";"FPM";"R$16.807.314,01";"3133204";"4663"
"MG";"Itanhomi";"2023";"FPM";"R$17.419.165,45";"3133204";"4663"
"MG";"Itaobim";"2019";"FPM";"R$15.653.585,64";"3133303";"4665"
"MG";"Itaobim";"2020";"FPM";"R$14.989.424,36";"3133303";"4665"
"MG";"Itaobim";"2021";"FPM";"R$20.007.947,00";"3133303";"4665"
"MG";"Itaobim";"2022";"FPM";"R$25.210.970,96";"3133303";"4665"
"MG";"Itaobim";"2023";"FPM";"R$26.128.748,07";"3133303";"4665"
"MG";"Itapagipe";"2019";"FPM";"R$13.044.654,73";"3133402";"4667"
"MG";"Itapagipe";"2020";"FPM";"R$12.491.186,98";"3133402";"4667"
"MG";"Itapagipe";"2021";"FPM";"R$16.673.289,24";"3133402";"4667"
"MG";"Itapagipe";"2022";"FPM";"R$21.009.142,48";"3133402";"4667"
"MG";"Itapagipe";"2023";"FPM";"R$21.773.956,75";"3133402";"4667"
"MG";"Itapecerica";"2019";"FPM";"R$15.653.585,64";"3133501";"4669"
"MG";"Itapecerica";"2020";"FPM";"R$14.989.424,36";"3133501";"4669"
"MG";"Itapecerica";"2021";"FPM";"R$20.007.947,00";"3133501";"4669"
"MG";"Itapecerica";"2022";"FPM";"R$25.210.970,96";"3133501";"4669"
"MG";"Itapecerica";"2023";"FPM";"R$26.128.748,07";"3133501";"4669"
"MG";"Itapeva";"2019";"FPM";"R$7.826.792,99";"3133600";"4671"
"MG";"Itapeva";"2020";"FPM";"R$7.494.712,27";"3133600";"4671"
"MG";"Itapeva";"2021";"FPM";"R$10.003.973,66";"3133600";"4671"
"MG";"Itapeva";"2022";"FPM";"R$12.605.485,63";"3133600";"4671"
"MG";"Itapeva";"2023";"FPM";"R$15.325.289,68";"3133600";"4671"
"MG";"Itatiaiuçu";"2019";"FPM";"R$10.435.723,87";"3133709";"4673"
"MG";"Itatiaiuçu";"2020";"FPM";"R$9.992.949,63";"3133709";"4673"
"MG";"Itatiaiuçu";"2021";"FPM";"R$13.338.631,43";"3133709";"4673"
"MG";"Itatiaiuçu";"2022";"FPM";"R$16.807.314,01";"3133709";"4673"
"MG";"Itatiaiuçu";"2023";"FPM";"R$17.419.165,45";"3133709";"4673"
"MG";"Itaú de Minas";"2019";"FPM";"R$13.044.654,73";"3133758";"5731"
"MG";"Itaú de Minas";"2020";"FPM";"R$12.491.186,98";"3133758";"5731"
"MG";"Itaú de Minas";"2021";"FPM";"R$16.673.289,24";"3133758";"5731"
"MG";"Itaú de Minas";"2022";"FPM";"R$21.009.142,48";"3133758";"5731"
"MG";"Itaú de Minas";"2023";"FPM";"R$21.773.956,75";"3133758";"5731"
"MG";"Itaúna";"2019";"FPM";"R$39.133.963,72";"3133808";"4675"
"MG";"Itaúna";"2020";"FPM";"R$37.473.560,40";"3133808";"4675"
"MG";"Itaúna";"2021";"FPM";"R$50.019.867,08";"3133808";"4675"
"MG";"Itaúna";"2022";"FPM";"R$63.027.426,94";"3133808";"4675"
"MG";"Itaúna";"2023";"FPM";"R$65.321.869,68";"3133808";"4675"
"MG";"Itaverava";"2019";"FPM";"R$7.826.792,99";"3133907";"4677"
"MG";"Itaverava";"2020";"FPM";"R$7.494.712,27";"3133907";"4677"
"MG";"Itaverava";"2021";"FPM";"R$10.003.973,66";"3133907";"4677"
"MG";"Itaverava";"2022";"FPM";"R$12.605.485,63";"3133907";"4677"
"MG";"Itaverava";"2023";"FPM";"R$13.064.374,16";"3133907";"4677"
"MG";"Itinga";"2019";"FPM";"R$13.044.654,73";"3134004";"4679"
"MG";"Itinga";"2020";"FPM";"R$12.491.186,98";"3134004";"4679"
"MG";"Itinga";"2021";"FPM";"R$16.673.289,24";"3134004";"4679"
"MG";"Itinga";"2022";"FPM";"R$21.009.142,48";"3134004";"4679"
"MG";"Itinga";"2023";"FPM";"R$21.773.956,75";"3134004";"4679"
"MG";"Itueta";"2019";"FPM";"R$7.826.792,99";"3134103";"4681"
"MG";"Itueta";"2020";"FPM";"R$7.494.712,27";"3134103";"4681"
"MG";"Itueta";"2021";"FPM";"R$10.003.973,66";"3134103";"4681"
"MG";"Itueta";"2022";"FPM";"R$12.605.485,63";"3134103";"4681"
"MG";"Itueta";"2023";"FPM";"R$13.064.374,16";"3134103";"4681"
"MG";"Ituiutaba";"2019";"FPM";"R$41.742.894,62";"3134202";"4683"
"MG";"Ituiutaba";"2020";"FPM";"R$39.971.797,72";"3134202";"4683"
"MG";"Ituiutaba";"2021";"FPM";"R$53.354.524,91";"3134202";"4683"
"MG";"Ituiutaba";"2022";"FPM";"R$67.229.255,37";"3134202";"4683"
"MG";"Ituiutaba";"2023";"FPM";"R$69.676.660,88";"3134202";"4683"
"MG";"Itumirim";"2019";"FPM";"R$7.826.792,99";"3134301";"4685"
"MG";"Itumirim";"2020";"FPM";"R$7.494.712,27";"3134301";"4685"
"MG";"Itumirim";"2021";"FPM";"R$10.003.973,66";"3134301";"4685"
"MG";"Itumirim";"2022";"FPM";"R$12.605.485,63";"3134301";"4685"
"MG";"Itumirim";"2023";"FPM";"R$13.064.374,16";"3134301";"4685"
"MG";"Iturama";"2019";"FPM";"R$23.480.378,34";"3134400";"4687"
"MG";"Iturama";"2020";"FPM";"R$22.484.136,37";"3134400";"4687"
"MG";"Iturama";"2021";"FPM";"R$30.011.920,36";"3134400";"4687"
"MG";"Iturama";"2022";"FPM";"R$37.816.456,28";"3134400";"4687"
"MG";"Iturama";"2023";"FPM";"R$39.193.121,91";"3134400";"4687"
"MG";"Itutinga";"2019";"FPM";"R$7.826.792,99";"3134509";"4689"
"MG";"Itutinga";"2020";"FPM";"R$7.494.712,27";"3134509";"4689"
"MG";"Itutinga";"2021";"FPM";"R$10.003.973,66";"3134509";"4689"
"MG";"Itutinga";"2022";"FPM";"R$12.605.485,63";"3134509";"4689"
"MG";"Itutinga";"2023";"FPM";"R$13.064.374,16";"3134509";"4689"
"MG";"Jaboticatubas";"2019";"FPM";"R$15.653.585,64";"3134608";"4691"
"MG";"Jaboticatubas";"2020";"FPM";"R$14.989.424,36";"3134608";"4691"
"MG";"Jaboticatubas";"2021";"FPM";"R$20.007.947,00";"3134608";"4691"
"MG";"Jaboticatubas";"2022";"FPM";"R$25.210.970,96";"3134608";"4691"
"MG";"Jaboticatubas";"2023";"FPM";"R$26.128.748,07";"3134608";"4691"
"MG";"Jacinto";"2019";"FPM";"R$10.435.723,87";"3134707";"4693"
"MG";"Jacinto";"2020";"FPM";"R$9.992.949,63";"3134707";"4693"
"MG";"Jacinto";"2021";"FPM";"R$13.338.631,43";"3134707";"4693"
"MG";"Jacinto";"2022";"FPM";"R$16.807.314,01";"3134707";"4693"
"MG";"Jacinto";"2023";"FPM";"R$17.419.165,45";"3134707";"4693"
"MG";"Jacuí";"2019";"FPM";"R$7.826.792,99";"3134806";"4695"
"MG";"Jacuí";"2020";"FPM";"R$7.494.712,27";"3134806";"4695"
"MG";"Jacuí";"2021";"FPM";"R$10.003.973,66";"3134806";"4695"
"MG";"Jacuí";"2022";"FPM";"R$12.605.485,63";"3134806";"4695"
"MG";"Jacuí";"2023";"FPM";"R$13.064.374,16";"3134806";"4695"
"MG";"Jacutinga";"2019";"FPM";"R$18.262.516,55";"3134905";"4697"
"MG";"Jacutinga";"2020";"FPM";"R$17.487.661,67";"3134905";"4697"
"MG";"Jacutinga";"2021";"FPM";"R$23.342.604,83";"3134905";"4697"
"MG";"Jacutinga";"2022";"FPM";"R$29.412.799,38";"3134905";"4697"
"MG";"Jacutinga";"2023";"FPM";"R$30.483.539,34";"3134905";"4697"
"MG";"Jaguaraçu";"2019";"FPM";"R$7.826.792,99";"3135001";"4699"
"MG";"Jaguaraçu";"2020";"FPM";"R$7.494.712,27";"3135001";"4699"
"MG";"Jaguaraçu";"2021";"FPM";"R$10.003.973,66";"3135001";"4699"
"MG";"Jaguaraçu";"2022";"FPM";"R$12.605.485,63";"3135001";"4699"
"MG";"Jaguaraçu";"2023";"FPM";"R$13.064.374,16";"3135001";"4699"
"MG";"Jaíba";"2019";"FPM";"R$23.480.378,34";"3135050";"2893"
"MG";"Jaíba";"2020";"FPM";"R$22.484.136,37";"3135050";"2893"
"MG";"Jaíba";"2021";"FPM";"R$30.011.920,36";"3135050";"2893"
"MG";"Jaíba";"2022";"FPM";"R$37.816.456,28";"3135050";"2893"
"MG";"Jaíba";"2023";"FPM";"R$39.193.121,91";"3135050";"2893"
"MG";"Jampruca";"2019";"FPM";"R$7.826.792,99";"3135076";"2655"
"MG";"Jampruca";"2020";"FPM";"R$7.494.712,27";"3135076";"2655"
"MG";"Jampruca";"2021";"FPM";"R$10.003.973,66";"3135076";"2655"
"MG";"Jampruca";"2022";"FPM";"R$12.605.485,63";"3135076";"2655"
"MG";"Jampruca";"2023";"FPM";"R$13.064.374,16";"3135076";"2655"
"MG";"Janaúba";"2019";"FPM";"R$33.916.101,98";"3135100";"4701"
"MG";"Janaúba";"2020";"FPM";"R$32.477.085,76";"3135100";"4701"
"MG";"Janaúba";"2021";"FPM";"R$43.350.551,55";"3135100";"4701"
"MG";"Janaúba";"2022";"FPM";"R$54.623.770,12";"3135100";"4701"
"MG";"Janaúba";"2023";"FPM";"R$56.612.287,08";"3135100";"4701"
"MG";"Januária";"2019";"FPM";"R$31.307.171,03";"3135209";"4703"
"MG";"Januária";"2020";"FPM";"R$29.978.848,42";"3135209";"4703"
"MG";"Januária";"2021";"FPM";"R$40.015.893,72";"3135209";"4703"
"MG";"Januária";"2022";"FPM";"R$50.421.941,59";"3135209";"4703"
"MG";"Januária";"2023";"FPM";"R$52.257.495,71";"3135209";"4703"
"MG";"Japaraíba";"2019";"FPM";"R$7.826.792,99";"3135308";"4705"
"MG";"Japaraíba";"2020";"FPM";"R$7.494.712,27";"3135308";"4705"
"MG";"Japaraíba";"2021";"FPM";"R$10.003.973,66";"3135308";"4705"
"MG";"Japaraíba";"2022";"FPM";"R$12.605.485,63";"3135308";"4705"
"MG";"Japaraíba";"2023";"FPM";"R$13.064.374,16";"3135308";"4705"
"MG";"Japonvar";"2019";"FPM";"R$7.826.792,99";"3135357";"630"
"MG";"Japonvar";"2020";"FPM";"R$7.494.712,27";"3135357";"630"
"MG";"Japonvar";"2021";"FPM";"R$10.003.973,66";"3135357";"630"
"MG";"Japonvar";"2022";"FPM";"R$12.605.485,63";"3135357";"630"
"MG";"Japonvar";"2023";"FPM";"R$13.064.374,16";"3135357";"630"
"MG";"Jeceaba";"2019";"FPM";"R$7.826.792,99";"3135407";"4707"
"MG";"Jeceaba";"2020";"FPM";"R$7.494.712,27";"3135407";"4707"
"MG";"Jeceaba";"2021";"FPM";"R$10.003.973,66";"3135407";"4707"
"MG";"Jeceaba";"2022";"FPM";"R$12.605.485,63";"3135407";"4707"
"MG";"Jeceaba";"2023";"FPM";"R$13.064.374,16";"3135407";"4707"
"MG";"Jenipapo de Minas";"2019";"FPM";"R$7.826.792,99";"3135456";"632"
"MG";"Jenipapo de Minas";"2020";"FPM";"R$7.494.712,27";"3135456";"632"
"MG";"Jenipapo de Minas";"2021";"FPM";"R$10.003.973,66";"3135456";"632"
"MG";"Jenipapo de Minas";"2022";"FPM";"R$12.605.485,63";"3135456";"632"
"MG";"Jenipapo de Minas";"2023";"FPM";"R$13.064.374,16";"3135456";"632"
"MG";"Jequeri";"2019";"FPM";"R$10.435.723,87";"3135506";"4709"
"MG";"Jequeri";"2020";"FPM";"R$9.992.949,63";"3135506";"4709"
"MG";"Jequeri";"2021";"FPM";"R$13.338.631,43";"3135506";"4709"
"MG";"Jequeri";"2022";"FPM";"R$16.807.314,01";"3135506";"4709"
"MG";"Jequeri";"2023";"FPM";"R$17.419.165,45";"3135506";"4709"
"MG";"Jequitaí";"2019";"FPM";"R$7.826.792,99";"3135605";"4711"
"MG";"Jequitaí";"2020";"FPM";"R$7.494.712,27";"3135605";"4711"
"MG";"Jequitaí";"2021";"FPM";"R$10.003.973,66";"3135605";"4711"
"MG";"Jequitaí";"2022";"FPM";"R$12.605.485,63";"3135605";"4711"
"MG";"Jequitaí";"2023";"FPM";"R$13.064.374,16";"3135605";"4711"
"MG";"Jequitibá";"2019";"FPM";"R$7.826.792,99";"3135704";"4713"
"MG";"Jequitibá";"2020";"FPM";"R$7.494.712,27";"3135704";"4713"
"MG";"Jequitibá";"2021";"FPM";"R$10.003.973,66";"3135704";"4713"
"MG";"Jequitibá";"2022";"FPM";"R$12.605.485,63";"3135704";"4713"
"MG";"Jequitibá";"2023";"FPM";"R$13.064.374,16";"3135704";"4713"
"MG";"Jequitinhonha";"2019";"FPM";"R$18.262.516,55";"3135803";"4715"
"MG";"Jequitinhonha";"2020";"FPM";"R$17.487.661,67";"3135803";"4715"
"MG";"Jequitinhonha";"2021";"FPM";"R$23.342.604,83";"3135803";"4715"
"MG";"Jequitinhonha";"2022";"FPM";"R$29.412.799,38";"3135803";"4715"
"MG";"Jequitinhonha";"2023";"FPM";"R$30.483.539,34";"3135803";"4715"
"MG";"Jesuânia";"2019";"FPM";"R$7.826.792,99";"3135902";"4717"
"MG";"Jesuânia";"2020";"FPM";"R$7.494.712,27";"3135902";"4717"
"MG";"Jesuânia";"2021";"FPM";"R$10.003.973,66";"3135902";"4717"
"MG";"Jesuânia";"2022";"FPM";"R$12.605.485,63";"3135902";"4717"
"MG";"Jesuânia";"2023";"FPM";"R$13.064.374,16";"3135902";"4717"
"MG";"Joaíma";"2019";"FPM";"R$13.044.654,73";"3136009";"4719"
"MG";"Joaíma";"2020";"FPM";"R$12.491.186,98";"3136009";"4719"
"MG";"Joaíma";"2021";"FPM";"R$16.673.289,24";"3136009";"4719"
"MG";"Joaíma";"2022";"FPM";"R$21.009.142,48";"3136009";"4719"
"MG";"Joaíma";"2023";"FPM";"R$21.773.956,75";"3136009";"4719"
"MG";"Joanésia";"2019";"FPM";"R$7.826.792,99";"3136108";"4721"
"MG";"Joanésia";"2020";"FPM";"R$7.494.712,27";"3136108";"4721"
"MG";"Joanésia";"2021";"FPM";"R$10.003.973,66";"3136108";"4721"
"MG";"Joanésia";"2022";"FPM";"R$12.605.485,63";"3136108";"4721"
"MG";"Joanésia";"2023";"FPM";"R$13.064.374,16";"3136108";"4721"
"MG";"João Monlevade";"2019";"FPM";"R$33.916.101,98";"3136207";"4723"
"MG";"João Monlevade";"2020";"FPM";"R$32.477.085,76";"3136207";"4723"
"MG";"João Monlevade";"2021";"FPM";"R$43.350.551,55";"3136207";"4723"
"MG";"João Monlevade";"2022";"FPM";"R$54.623.770,12";"3136207";"4723"
"MG";"João Monlevade";"2023";"FPM";"R$56.612.287,08";"3136207";"4723"
"MG";"João Pinheiro";"2019";"FPM";"R$26.089.309,19";"3136306";"4725"
"MG";"João Pinheiro";"2020";"FPM";"R$24.982.373,66";"3136306";"4725"
"MG";"João Pinheiro";"2021";"FPM";"R$33.346.578,20";"3136306";"4725"
"MG";"João Pinheiro";"2022";"FPM";"R$42.018.284,77";"3136306";"4725"
"MG";"João Pinheiro";"2023";"FPM";"R$43.547.913,21";"3136306";"4725"
"MG";"Joaquim Felício";"2019";"FPM";"R$7.826.792,99";"3136405";"4727"
"MG";"Joaquim Felício";"2020";"FPM";"R$7.494.712,27";"3136405";"4727"
"MG";"Joaquim Felício";"2021";"FPM";"R$10.003.973,66";"3136405";"4727"
"MG";"Joaquim Felício";"2022";"FPM";"R$12.605.485,63";"3136405";"4727"
"MG";"Joaquim Felício";"2023";"FPM";"R$13.064.374,16";"3136405";"4727"
"MG";"Jordânia";"2019";"FPM";"R$10.435.723,87";"3136504";"4729"
"MG";"Jordânia";"2020";"FPM";"R$9.992.949,63";"3136504";"4729"
"MG";"Jordânia";"2021";"FPM";"R$13.338.631,43";"3136504";"4729"
"MG";"Jordânia";"2022";"FPM";"R$16.807.314,01";"3136504";"4729"
"MG";"Jordânia";"2023";"FPM";"R$17.419.165,45";"3136504";"4729"
"MG";"José Gonçalves de Minas";"2019";"FPM";"R$7.826.792,99";"3136520";"634"
"MG";"José Gonçalves de Minas";"2020";"FPM";"R$7.494.712,27";"3136520";"634"
"MG";"José Gonçalves de Minas";"2021";"FPM";"R$10.003.973,66";"3136520";"634"
"MG";"José Gonçalves de Minas";"2022";"FPM";"R$12.605.485,63";"3136520";"634"
"MG";"José Gonçalves de Minas";"2023";"FPM";"R$13.064.374,16";"3136520";"634"
"MG";"José Raydan";"2019";"FPM";"R$7.826.792,99";"3136553";"636"
"MG";"José Raydan";"2020";"FPM";"R$7.494.712,27";"3136553";"636"
"MG";"José Raydan";"2021";"FPM";"R$10.003.973,66";"3136553";"636"
