municipality_id,microrregion_id
4122503,41005
4121109,41005
4118808,41005
4107504,41005
4110805,41005
4127205,41005
4116901,41006
4114104,41006
4116307,41006
4128302,41006
4108106,41006
4102109,41006
4102208,41006
4120408,41006
4101150,41006
4123402,41006
4110003,41006
4110904,41006
4116406,41006
4124509,41006
4105904,41006
4123600,41006
4113601,41006
4105102,41006
4109203,41006
4103404,41006
4113809,41006
4111902,41006
4116000,41007
4120002,41007
4120333,41007
4120507,41007
4100806,41007
4126504,41007
4108007,41007
4102802,41007
4107900,41008
4107801,41008
4111605,41008
4125308,41008
4111100,41008
4107306,41008
4117404,41008
4117503,41009
4126256,41009
4114807,41009
4114203,41009
4115200,41009
4122701,41010
4101507,41010
4103800,41010
4117297,41010
4101408,41010
4114906,41010
4115754,41010
4112108,41010
4103503,41010
4109807,41011
4119657,41011
4126678,41011
4113700,41011
4103701,41011
4122404,41011
4115507,41012
4103206,41012
4103305,41012
4122107,41012
4113106,41012
4107603,41012
4106852,41012
4117271,41013
4125803,41013
4113759,41013
4101655,41013
4125001,41013
4113429,41013
4104402,41013
4108551,41013
4122651,41013
4114500,41013
4101853,41013
4111506,41013
4122172,41013
4108700,41013
4112504,41013
4112702,41014
4101903,41014
4123204,41014
4126009,41014
4128401,41014
4121307,41014
4117214,41014
4124707,41014
4100103,41015
4121901,41015
4101101,41015
4106001,41015
4123105,41015
4117008,41015
4116604,41015
4124301,41015
4106407,41015
4123907,41015
4102406,41015
4111001,41015
4126405,41015
4113403,41015
4112900,41016
4124103,41016
4102703,41016
4103602,41016
4121802,41016
4111803,41016
4126207,41017
4107751,41017
4112306,41017
4111704,41017
4109708,41017
4106100,41017
4119202,41017
4107009,41017
4125407,41018
4109005,41018
4124004,41018
4120705,41018
4104709,41018
4127809,41018
4122909,41018
4112801,41018
4126603,41018
4128500,41018
4127502,41019
4128534,41019
4127106,41019
4117305,41019
4121703,41019
4110078,41019
4112009,41020
4119400,41020
4101606,41020
4126306,41020
4104907,41021
4119905,41021
4104659,41021
4117701,41021
4107157,41022
4110656,41022
4127700,41022
4125456,41022
4125753,41022
4117909,41022
4127957,41022
4127403,41022
4102000,41022
4112751,41022
4115358,41022
4123501,41022
4108205,41022
4117453,41022
4108809,41022
4115853,41022
4120853,41022
4107538,41022
4114609,41022
4117222,41022
4118451,41022
4103453,41023
4104808,41023
4104055,41023
4104600,41023
4124020,41023
4113452,41023
4109757,41023
4127858,41023
4101051,41023
4123824,41023
4103354,41023
4107124,41023
4106308,41023
4103057,41023
4109302,41023
4110052,41023
4116703,41023
4105003,41023
4121257,41024
4115606,41024
4128559,41024
4105300,41024
4108304,41024
4125704,41024
4116059,41024
4115804,41024
4124053,41024
4110953,41024
4126355,41024
4119004,41025
4119806,41025
4121406,41025
4101002,41025
4120358,41025
4123808,41025
4102752,41025
4104501,41025
4119251,41026
4124400,41026
4121604,41026
4115408,41026
4116950,41026
4122800,41026
4107850,41026
4114351,41026
4107405,41026
4108403,41026
4102604,41026
4103156,41026
4128609,41026
4125209,41026
4123006,41026
4107207,41026
4103024,41026
4106571,41026
4117255,41026
4126272,41027
4105409,41027
4115309,41027
4124806,41027
4103222,41027
4111209,41027
4128708,41027
4126652,41027
4118501,41027
4106506,41027
4119608,41028
4123857,41028
4115739,41028
4103040,41028
4117800,41028
4113254,41028
4110201,41029
4104451,41029
4104428,41029
4121752,41029
4103958,41029
4108650,41029
4119301,41029
4109401,41029
4108452,41029
4127965,41029
4120903,41029
4122156,41029
4115457,41029
4113304,41029
4107546,41029
4128658,41029
4117057,41029
4120150,41029
4105706,41030
4117602,41030
4109658,41030
4114401,41030
4106456,41030
4108957,41031
4120606,41031
4110508,41031
4111407,41031
4110102,41031
4107736,41031
4127007,41031
4110706,41032
4122008,41032
4113908,41032
4121505,41032
4106803,41033
4108502,41033
4118600,41033
4102901,41033
4118709,41033
4120309,41033
4128203,41033
4101309,41034
4125605,41034
4125100,41034
4128633,41035
4100202,41035
4105201,41035
4113205,41036
4120101,41036
4104204,41037
4125506,41037
4101804,41037
4127882,41037
4106902,41037
4122206,41037
4119152,41037
4100400,41037
4104253,41037
4119509,41037
4105805,41037
4102307,41037
4111258,41037
4114302,41037
4106209,41037
4104006,41037
4120804,41037
4103107,41037
4107652,41037
4116208,41038
4115705,41038
4119954,41038
4109609,41038
4109500,41038
4118204,41038
4101200,41038
4127601,41039
4119103,41039
4100301,41039
4122305,41039
4104105,41039
4121208,41039
4215075,42001
4211009,42001
4216255,42001
4206603,42001
4207650,42001
4214151,42001
4215208,42001
4202099,42001
4215554,42001
4202081,42001
4212007,42001
4200804,42001
4218756,42001
4206405,42001
4216701,42001
4212239,42001
4217204,42001
4202156,42001
4208401,42001
4204905,42001
4205001,42001
4200507,42002
4204756,42002
4216008,42002
4217550,42002
4212106,42002
4213153,42002
4211454,42002
4217758,42002
4204350,42002
4215695,42002
4204202,42002
4211405,42002
4212908,42002
4217303,42002
4207858,42002
4200556,42002
4208955,42002
4218855,42002
4205431,42002
4214201,42002
4204400,42002
4210902,42002
4203105,42002
4206652,42002
4204103,42002
4205357,42002
4207759,42002
4204707,42002
4217956,42002
4210506,42002
4215356,42002
4217154,42002
4202578,42002
4215687,42002
4216909,42002
4211652,42002
4215752,42002
4203501,42002
4209458,42003
4210555,42003
4219705,42003
4211850,42003
4207684,42003
4200101,42003
4219101,42003
4205308,42003
4213401,42003
4202537,42003
4204459,42003
4219507,42003
4212270,42003
4216107,42003
4205175,42003
4209177,42003
4205605,42003
4219176,42004
4210035,42004
4203907,42004
4204004,42004
4209201,42004
4206702,42004
4205209,42004
4218509,42004
4206801,42004
4211801,42004
4200408,42004
4208609,42004
4209003,42004
4209706,42004
4210050,42004
4203006,42004
4210704,42004
4203154,42004
4207577,42004
4201604,42004
4217907,42004
4205506,42004
4219309,42004
4215406,42004
4213005,42004
4206751,42004
4214409,42004
4201653,42005
4211876,42005
4208005,42005
4207700,42005
4217501,42005
4201273,42005
4213104,42005
4212601,42005
4209854,42005
4200754,42005
4207601,42005
4204301,42005
4213906,42005
4207809,42005
4219606,42005
4218251,42006
4218301,42006
4203808,42006
4202131,42006
4208104,42006
4212205,42006
4210100,42006
4211108,42006
4210308,42006
4207908,42006
4213609,42006
4215679,42006
4215802,42007
4215000,42007
4203303,42007
4209102,42008
4205803,42008
4201307,42008
4208906,42008
4202057,42008
4217402,42008
4204509,42008
4208450,42008
4206504,42008
4216206,42008
4210605,42008
4213302,42009
4205555,42009
4213351,42009
4216057,42009
4204806,42009
4202875,42009
4215505,42009
4200051,42009
4219150,42009
4203600,42009
4219853,42009
4211058,42009
4215059,42010
4203253,42010
4212056,42010
4218905,42010
4218954,42010
4216800,42010
4202602,42010
4201000,42010
4216503,42010
4211892,42010
4204558,42010
4209300,42010
4202438,42010
4203402,42010
4211751,42010
4204178,42010
4202503,42010
4204152,42010
4209904,42011
4214805,42011
4218608,42011
4210852,42011
4209508,42011
4217808,42011
4214607,42011
4213708,42011
4201901,42011
4214508,42011
4215307,42011
4200309,42011
4214102,42011
4202859,42011
4219408,42011
4209151,42011
4205100,42011
4214003,42011
4219358,42011
4206900,42011
4205159,42012
4215109,42012
4207502,42012
4218202,42012
4201257,42012
4202206,42012
4205902,42012
4214706,42012
4213203,42012
4201703,42012
4202404,42012
4210001,42012
4206306,42012
4202701,42012
4202909,42012
4216354,42013
4207106,42013
4211306,42013
4208203,42013
4202008,42013
4203204,42013
4202453,42013
4213500,42013
4208302,42013
4212809,42013
4212502,42013
4202107,42013
4200200,42014
4201802,42014
4204194,42014
4208500,42014
4207403,42014
4212700,42014
4219200,42014
4200903,42015
4218004,42015
4216305,42015
4211504,42015
4210209,42015
4203709,42015
4209805,42015
4215703,42016
4217253,42016
4216602,42016
4206009,42016
4201208,42016
4202305,42016
4211900,42016
4212304,42016
4205407,42016
4200606,42017
4200705,42017
4214300,42017
4201109,42017
4215901,42017
4207304,42018
4205704,42018
4211702,42018
4202800,42018
4218707,42018
4209409,42018
4217105,42018
4208807,42018
4215604,42018
4207205,42018
4218400,42018
4203956,42018
4215455,42018
4214904,42018
4212650,42018
4201505,42018
4206108,42018
4217006,42018
4212403,42018
4206207,42018
4211207,42019
4219002,42019
4218350,42019
4217600,42019
4205456,42019
4220000,42019
4211603,42019
4207007,42019
4204608,42019
4204251,42019
4209607,42019
4211256,42020
4202073,42020
4201406,42020
4210803,42020
4208708,42020
4218806,42020
4215653,42020
4205191,42020
4218103,42020
4213807,42020
4216404,42020
4212254,42020
4217709,42020
4201950,42020
4210407,42020
4315008,43001
4304309,43001
4313425,43001
4317202,43001
4315057,43001
4322103,43001
4315073,43001
4317905,43001
4300307,43001
4322301,43001
4321808,43001
4318499,43001
4310405,43001
4312302,43002
4306007,43002
4307450,43002
4321477,43002
4301859,43002
4302600,43002
4321402,43002
4302378,43002
4321907,43002
4306320,43002
4323705,43002
4320230,43002
4304002,43002
4319109,43002
4315404,43002
4309704,43002
4313011,43002
4302204,43002
4309605,43002
4306734,43002
4321857,43003
4313466,43003
4305801,43003
4306924,43003
4316204,43003
4308508,43003
4313805,43003
4323507,43003
4323101,43003
4310504,43003
4314498,43003
4315909,43003
4320206,43003
4321329,43003
4306072,43003
4303400,43003
4300646,43003
4313441,43003
4307302,43003
4311601,43003
4306429,43003
4312708,43003
4309126,43003
4300505,43003
4315552,43003
4321956,43003
4314704,43003
4321634,43004
4306957,43004
4306130,43004
4304853,43004
4308052,43004
4300901,43004
4311908,43004
4314787,43004
4303806,43004
4314134,43004
4315313,43004
4307005,43004
4320602,43004
4307559,43004
4308904,43004
4306973,43004
4322905,43004
4301552,43004
4310462,43004
4301925,43004
4319703,43004
4307203,43004
4308250,43004
4310702,43004
4308706,43004
4302055,43004
4305116,43004
4310900,43004
4301701,43004
4312005,43004
4312203,43005
4316600,43005
4317954,43005
4318424,43005
4313607,43005
4309803,43005
4322186,43005
4303202,43005
4311700,43005
4318606,43005
4301800,43005
4303707,43006
4309506,43006
4320578,43006
4303301,43006
4305207,43006
4319307,43006
4316477,43006
4312179,43006
4319372,43006
4315107,43006
4316303,43006
4305009,43007
4320321,43007
4319158,43007
4323754,43007
4307831,43007
4317509,43007
4309001,43007
4306932,43007
4306353,43007
4317707,43007
4318903,43007
4319208,43007
4315958,43007
4302501,43007
4314555,43007
4322343,43007
4310207,43008
4310413,43008
4319737,43008
4302584,43008
4305900,43008
4300208,43008
4305702,43008
4301503,43008
4314308,43008
4313334,43008
4305871,43008
4305405,43008
4313904,43008
4317806,43008
4300455,43008
4305850,43009
4312955,43009
4300471,43009
4304705,43009
4305306,43009
4317756,43009
4320107,43009
4301958,43009
4310850,43009
4314456,43009
4302154,43009
4319364,43009
4311429,43009
4316428,43009
4313490,43009
4313706,43009
4305157,43009
4318457,43009
4312674,43010
4305975,43010
4314100,43010
4316105,43010
4314779,43010
4320503,43010
4312138,43010
4307054,43010
4311809,43010
4304903,43010
4322558,43010
4323408,43010
4317558,43010
4308854,43010
4303558,43010
4305504,43010
4318051,43010
4306304,43010
4312625,43010
4316733,43010
4300059,43010
4305371,43010
4323358,43010
4320909,43010
4309902,43010
4304952,43010
4311155,43011
4300554,43011
4304101,43011
4307500,43011
4310009,43011
4316451,43011
4316709,43011
4306106,43011
4302220,43011
4302238,43011
4310876,43011
4315354,43011
4308458,43011
4316436,43011
4321006,43012
4321469,43012
4311270,43012
4323200,43012
4320305,43012
4305603,43012
4312658,43012
4302006,43013
4312427,43013
4309951,43013
4318465,43013
4320800,43013
4308300,43013
4311254,43013
4322152,43013
4312757,43014
4301404,43014
4310579,43014
4319711,43014
4323606,43014
4312906,43014
4306452,43014
4312351,43014
4318440,43014
4312807,43014
4309407,43014
4300661,43014
4313300,43014
4315172,43014
4314001,43014
4322350,43014
4309258,43014
4320404,43014
4310306,43014
4300703,43014
4315206,43014
4311304,43015
4304622,43015
4310439,43015
4303673,43015
4318200,43015
4303608,43015
4318622,43015
4312617,43015
4311122,43015
4314464,43015
4312377,43015
4302303,43015
4307401,43015
4322509,43015
4313086,43016
4308201,43016
4319000,43016
4305108,43016
4307906,43016
4300802,43016
4313359,43016
4308607,43016
4305959,43016
4304804,43016
4312385,43016
4302253,43016
4307864,43016
4322806,43016
4314548,43016
4302105,43016
4323309,43016
4305934,43016
4317251,43016
4314472,43017
4311205,43017
4311130,43017
4315321,43017
4317400,43017
4322376,43017
4310553,43017
4304655,43017
4322202,43017
4306379,43018
4311106,43018
4321493,43018
4302907,43018
4319125,43018
4312104,43018
4319802,43018
4310538,43018
4319604,43018
4319406,43018
4316907,43018
4323457,43018
4313037,43018
4300109,43019
4318432,43019
4313102,43019
4306700,43019
4315503,43019
4308409,43019
4310751,43019
4320651,43019
4308003,43019
4309571,43020
4322707,43020
4322533,43020
4304200,43020
4312153,43020
4320677,43020
4316808,43020
4322608,43020
4309159,43020
4309753,43020
4307815,43020
4320701,43020
4320263,43020
4314068,43020
4311239,43020
4301206,43020
4314159,43021
4320859,43021
4315131,43021
4305587,43021
4312054,43021
4302451,43021
4306205,43021
4321451,43021
4316758,43021
4304697,43021
4302402,43021
4315156,43021
4305835,43021
4311403,43021
4304614,43021
4308078,43021
4307807,43021
4308433,43021
4321626,43021
4320453,43021
4323770,43021
4321303,43021
4301008,43021
4310363,43021
4315453,43021
4315800,43021
4322855,43021
4306759,43021
4312609,43021
4313003,43021
4306809,43021
4314027,43022
4305132,43022
4313391,43022
4303004,43022
4313953,43022
4314076,43022
4315701,43022
4311643,43023
4314803,43023
4319752,43023
4318481,43023
4322251,43023
4304689,43023
4319505,43023
4302352,43023
4309555,43023
4311791,43023
4302659,43023
4316501,43023
4319356,43023
4312401,43023
4314035,43023
4318614,43023
4308102,43023
4322541,43023
4300570,43023
4301651,43023
4314753,43023
4311627,43024
4310801,43024
4312476,43024
4315149,43024
4316956,43024
4306403,43024
4316006,43024
4315750,43024
4321204,43024
4310108,43024
4321709,43024
4304408,43024
4309100,43024
4314423,43024
4313201,43024
4301750,43025
4301107,43025
4312252,43025
4318408,43025
4308805,43025
4302709,43025
4305355,43025
4322004,43025
4322525,43025
4314902,43026
4306767,43026
4309209,43026
4307708,43026
4309050,43026
4300604,43026
4320552,43026
4313375,43026
4309308,43026
4311981,43026
4323002,43026
4304606,43026
4320008,43026
4303103,43026
4313060,43026
4318705,43026
4307609,43026
4319901,43026
4303905,43026
4313409,43026
4300877,43026
4314050,43026
4304671,43027
4313656,43027
4317608,43027
4312500,43027
4304713,43027
4321352,43027
4311775,43027
4304630,43027
4301636,43027
4310330,43027
4313508,43027
4323804,43027
4305454,43027
4321436,43027
4310652,43027
4321600,43027
4311734,43027
4321667,43027
4321832,43027
4306551,43027
4321501,43027
4301057,43027
4312443,43027
4301909,43028
4305173,43028
4303509,43028
4320354,43028
4305447,43028
4321105,43028
4306502,43028
4300851,43028
4318101,43029
4311759,43029
4300406,43029
4322400,43029
4301875,43029
4315305,43029
4311718,43029
4310603,43029
4318002,43029
4308656,43029
4316972,43030
4318309,43030
4317103,43030
4316402,43030
4301602,43031
4309654,43031
4300034,43031
4306601,43031
4311502,43031
4300638,43032
4314605,43032
4314175,43032
4314506,43032
4304358,43032
4302808,43032
4317004,43032
4306908,43032
4306056,43033
4304507,43033
4304663,43033
4312450,43033
4314407,43033
4318804,43033
4322327,43033
4305124,43033
4314209,43033
4301073,43033
4307104,43034
4311007,43034
4301305,43034
4318507,43035
4317301,43035
4305439,43035
4315602,43035
5003207,50001
5005202,50001
5006903,50001
5003488,50002
5000708,50002
5001102,50002
5005608,50002
5007695,50003
5002605,50003
5000252,50003
5007935,50003
5003900,50003
5003306,50003
5006408,50003
5007406,50003
5003108,50004
5008008,50004
5007307,50004
5007901,50004
5001508,50004
5004908,50004
5002704,50004
5007505,50004
5006275,50005
5002902,50005
5002951,50005
5003256,50005
5007802,50006
5006309,50006
5001003,50006
5004403,50006
5007109,50007
5008305,50007
5000203,50007
5002308,50007
5007554,50007
5001904,50008
5007976,50008
5002001,50008
5006200,50008
5000807,50008
5005004,50009
5005806,50009
5002209,50009
5002100,50009
5004106,50009
5002803,50009
5002159,50009
5006002,50010
5005251,50010
5005152,50010
5005400,50010
5008404,50010
5003801,50010
5007208,50010
5003504,50010
5004502,50010
5002407,50010
5003702,50010
5000906,50010
5006606,50010
5001243,50010
5000609,50010
5004007,50011
5005103,50011
5003454,50011
5005707,50011
5004304,50011
5004601,50011
5003751,50011
5005681,50011
5004809,50011
5006259,50011
5004700,50011
5000856,50011
5007703,50011
5003157,50011
5007950,50011
5006358,50011
5101902,51001
5107578,51001
5101407,51001
5105176,51001
5103379,51001
5102850,51001
5103254,51001
5105150,51001
5108956,51002
5100250,51002
5106158,51002
5106299,51002
5100805,51002
5102793,51002
5108808,51003
5103205,51003
5108055,51003
5106216,51003
5106422,51003
5105606,51003
5104104,51003
5106265,51003
5107875,51004
5102637,51004
5103502,51004
5102686,51004
5103304,51004
5107305,51005
5108907,51005
5106802,51005
5106273,51005
5107941,51005
5105101,51005
5105903,51006
5108006,51006
5106240,51006
5106224,51006
5104526,51006
5107925,51006
5105259,51006
5107768,51006
5104542,51006
5106190,51007
5103056,51007
5107909,51007
5108303,51007
5107248,51007
5105580,51007
5103700,51007
5104559,51007
5108501,51007
5106208,51008
5106455,51008
5103858,51008
5106307,51008
5107883,51009
5107354,51009
5101852,51009
5105309,51009
5107776,51009
5100359,51009
5106315,51009
5106778,51009
5108600,51009
5107859,51009
5102694,51009
5107743,51009
5103353,51009
5107180,51009
5106257,51010
5106281,51010
5102603,51010
5107065,51010
5106174,51010
5102702,51010
5100201,51010
5107792,51010
5101803,51011
5101001,51011
5103106,51011
5108352,51012
5103361,51012
5106752,51012
5105507,51012
5106182,51012
5103452,51013
5107958,51013
5106232,51013
5106851,51013
5101704,51013
5107750,51014
5107206,51014
5105234,51014
5105622,51014
5101258,51014
5103809,51014
5107156,51014
5105002,51014
5104500,51014
5103957,51014
5106828,51014
5107107,51014
5101308,51015
5100508,51015
5108857,51015
5106000,51015
5107263,51015
5107701,51016
5100102,51016
5104906,51016
5103403,51017
5107800,51017
5108402,51017
5103007,51017
5106109,51017
5106505,51018
5101605,51018
5103437,51018
5102504,51018
5102678,51019
5107040,51019
5107198,51020
5103908,51020
5108204,51020
5106703,51020
5106653,51020
5101209,51020
5104203,51020
5108105,51020
5107008,51020
5106372,51021
5104609,51021
5107602,51021
5107297,51021
5103601,51021
5107404,51021
5105200,51021
5104807,51021
5100409,51022
5100300,51022
5100607,51022
5214838,52001
5214002,52001
5220207,52001
5214051,52001
5215256,52001
5221577,52001
5206404,52001
5219258,52002
5211008,52002
5212204,52002
5202502,52002
5203807,52002
5212956,52002
5208905,52002
5202155,52002
5207535,52002
5203104,52003
5201702,52003
5203401,52003
5217203,52003
5202353,52003
5213707,52003
5207105,52003
5203575,52004
5214101,52004
5208103,52004
5219605,52004
5204656,52004
5207501,52004
5213772,52004
5221452,52004
5218003,52004
5213087,52004
5221601,52004
5212808,52004
5204706,52004
5200829,52004
5200555,52004
5214606,52004
5214879,52004
5204953,52004
5219704,52004
5205521,52005
5204904,52005
5213509,52005
5214903,52005
5221080,52005
5220009,52005
5200605,52005
5205307,52005
5209291,52006
5211206,52006
5209804,52006
5220157,52006
5205000,52006
5208608,52006
5218706,52006
5216908,52006
5214705,52006
5203203,52006
5218904,52006
5205406,52006
5219456,52006
5221700,52006
5214861,52006
5219357,52006
5209457,52006
5218607,52006
5210158,52006
5213855,52006
5220280,52006
5210901,52006
5215009,52007
5203609,52007
5205208,52007
5215405,52007
5211800,52007
5204854,52007
5212055,52007
5201108,52007
5219902,52007
5219506,52007
5216809,52007
5221007,52007
5206800,52007
5201603,52007
5210604,52007
5210406,52007
5210000,52007
5209606,52007
5211404,52007
5210562,52007
5215207,52008
5213400,52008
5205703,52008
5204201,52008
5211602,52008
5207600,52008
5212006,52008
5210307,52008
5200902,52008
5210208,52008
5200852,52009
5201306,52009
5202809,52009
5200159,52009
5213905,52009
5203939,52009
5220108,52009
5219001,52009
5202601,52009
5219100,52009
5221502,52009
5207808,52009
5214408,52009
5204557,52010
5208707,52010
5221197,52010
5209705,52010
5203302,52010
5209200,52010
5201405,52010
5208806,52010
5203559,52010
5220454,52010
5214507,52010
5201801,52010
5200050,52010
5221403,52010
5219738,52010
5208400,52010
5212303,52010
5218300,52011
5203962,52011
5212709,52011
5220702,52011
5208301,52011
5209903,52011
5209408,52011
5220686,52011
5200803,52011
5206701,52011
5219803,52011
5207907,52011
5200308,52012
5200100,52012
5205802,52012
5217302,52012
5222302,52012
5206206,52012
5205497,52012
5215231,52012
5212501,52012
5219753,52012
5221858,52012
5217609,52012
5200258,52012
5208004,52012
5204003,52012
5205513,52012
5215603,52012
5213053,52012
5200175,52012
5222203,52012
5219712,52013
5213756,52013
5213004,52013
5219308,52013
5218805,52013
5205059,52013
5201454,52013
5205471,52013
5207253,52013
5204409,52013
5213103,52013
5211909,52013
5219407,52013
5220504,52013
5201504,52013
5216452,52013
5218102,52013
5215652,52013
5221908,52014
5207352,52014
5221551,52014
5204607,52014
5209952,52014
5220058,52014
5200134,52014
5211701,52014
5205455,52014
5215702,52014
5215900,52014
5207402,52014
5216403,52014
5204250,52015
5203500,52015
5212105,52015
5209101,52015
5216007,52015
5211503,52015
5200506,52015
5203906,52015
5213806,52015
5218789,52015
5212907,52015
5200209,52015
5204508,52015
5217708,52015
5222054,52015
5218391,52015
5206503,52015
5217104,52015
5212600,52015
5218052,52015
5209937,52015
5208152,52016
5222005,52016
5220264,52016
5220603,52016
5219209,52016
5215801,52016
5221809,52016
5217401,52016
5215306,52016
5206305,52016
5215504,52017
5201207,52017
5204805,52017
5208509,52017
5214804,52017
5210109,52017
5206909,52017
5205109,52017
5221304,52017
5206602,52017
5205901,52017
5204102,52018
5211305,52018
5204300,52018
5210802,52018
5212253,52018
5218508,52018
5216304,52018
5220405,52018
5209150,52018
5300108,53001
