"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"MG";"Conceição do Mato Dentro";"2005";"FPM";"R$4.799.139,33";"3117504";"4349"
"MG";"Conceição do Mato Dentro";"2006";"FPM";"R$5.325.739,09";"3117504";"4349"
"MG";"Conceição do Mato Dentro";"2007";"FPM";"R$6.150.026,06";"3117504";"4349"
"MG";"Conceição do Mato Dentro";"2008";"FPM";"R$7.582.622,50";"3117504";"4349"
"MG";"Conceição do Pará";"2004";"FPM";"R$1.919.648,45";"3117603";"4351"
"MG";"Conceição do Pará";"2005";"FPM";"R$2.399.569,90";"3117603";"4351"
"MG";"Conceição do Pará";"2006";"FPM";"R$2.662.869,81";"3117603";"4351"
"MG";"Conceição do Pará";"2007";"FPM";"R$3.075.013,42";"3117603";"4351"
"MG";"Conceição do Pará";"2008";"FPM";"R$3.791.311,49";"3117603";"4351"
"MG";"Conceição do Rio Verde";"2004";"FPM";"R$2.559.531,03";"3117702";"4353"
"MG";"Conceição do Rio Verde";"2005";"FPM";"R$3.199.426,38";"3117702";"4353"
"MG";"Conceição do Rio Verde";"2006";"FPM";"R$3.550.492,91";"3117702";"4353"
"MG";"Conceição do Rio Verde";"2007";"FPM";"R$5.124.680,30";"3117702";"4353"
"MG";"Conceição do Rio Verde";"2008";"FPM";"R$5.055.081,82";"3117702";"4353"
"MG";"Conceição dos Ouros";"2004";"FPM";"R$1.919.648,45";"3117801";"4355"
"MG";"Conceição dos Ouros";"2005";"FPM";"R$2.399.569,90";"3117801";"4355"
"MG";"Conceição dos Ouros";"2006";"FPM";"R$2.662.869,81";"3117801";"4355"
"MG";"Conceição dos Ouros";"2007";"FPM";"R$3.075.013,42";"3117801";"4355"
"MG";"Conceição dos Ouros";"2008";"FPM";"R$5.055.081,82";"3117801";"4355"
"MG";"Cônego Marinho";"2004";"FPM";"R$1.919.648,45";"3117836";"590"
"MG";"Cônego Marinho";"2005";"FPM";"R$2.399.569,90";"3117836";"590"
"MG";"Cônego Marinho";"2006";"FPM";"R$2.662.869,81";"3117836";"590"
"MG";"Cônego Marinho";"2007";"FPM";"R$3.075.013,42";"3117836";"590"
"MG";"Cônego Marinho";"2008";"FPM";"R$3.791.311,49";"3117836";"590"
"MG";"Confins";"2004";"FPM";"R$1.919.648,45";"3117876";"592"
"MG";"Confins";"2005";"FPM";"R$2.399.569,90";"3117876";"592"
"MG";"Confins";"2006";"FPM";"R$2.662.869,81";"3117876";"592"
"MG";"Confins";"2007";"FPM";"R$3.075.013,42";"3117876";"592"
"MG";"Confins";"2008";"FPM";"R$3.791.311,49";"3117876";"592"
"MG";"Congonhal";"2004";"FPM";"R$1.919.648,45";"3117900";"4357"
"MG";"Congonhal";"2005";"FPM";"R$2.399.569,90";"3117900";"4357"
"MG";"Congonhal";"2006";"FPM";"R$2.662.869,81";"3117900";"4357"
"MG";"Congonhal";"2007";"FPM";"R$3.075.013,42";"3117900";"4357"
"MG";"Congonhal";"2008";"FPM";"R$3.791.311,49";"3117900";"4357"
"MG";"Congonhas";"2004";"FPM";"R$5.728.298,24";"3118007";"4359"
"MG";"Congonhas";"2005";"FPM";"R$7.991.479,20";"3118007";"4359"
"MG";"Congonhas";"2006";"FPM";"R$8.873.805,61";"3118007";"4359"
"MG";"Congonhas";"2007";"FPM";"R$10.250.043,13";"3118007";"4359"
"MG";"Congonhas";"2008";"FPM";"R$12.637.703,88";"3118007";"4359"
"MG";"Congonhas do Norte";"2004";"FPM";"R$1.919.648,45";"3118106";"4361"
"MG";"Congonhas do Norte";"2005";"FPM";"R$2.399.569,90";"3118106";"4361"
"MG";"Congonhas do Norte";"2006";"FPM";"R$2.662.869,81";"3118106";"4361"
"MG";"Congonhas do Norte";"2007";"FPM";"R$3.075.013,42";"3118106";"4361"
"MG";"Congonhas do Norte";"2008";"FPM";"R$3.791.311,49";"3118106";"4361"
"MG";"Conquista";"2004";"FPM";"R$1.919.648,45";"3118205";"4363"
"MG";"Conquista";"2005";"FPM";"R$2.399.569,90";"3118205";"4363"
"MG";"Conquista";"2006";"FPM";"R$2.662.869,81";"3118205";"4363"
"MG";"Conquista";"2007";"FPM";"R$3.075.013,42";"3118205";"4363"
"MG";"Conquista";"2008";"FPM";"R$3.791.311,49";"3118205";"4363"
"MG";"Conselheiro Lafaiete";"2004";"FPM";"R$10.238.122,62";"3118304";"4365"
"MG";"Conselheiro Lafaiete";"2005";"FPM";"R$12.797.703,90";"3118304";"4365"
"MG";"Conselheiro Lafaiete";"2006";"FPM";"R$14.201.969,83";"3118304";"4365"
"MG";"Conselheiro Lafaiete";"2007";"FPM";"R$16.400.068,72";"3118304";"4365"
"MG";"Conselheiro Lafaiete";"2008";"FPM";"R$20.220.326,07";"3118304";"4365"
"MG";"Conselheiro Pena";"2004";"FPM";"R$4.387.632,95";"3118403";"4367"
"MG";"Conselheiro Pena";"2005";"FPM";"R$5.242.270,02";"3118403";"4367"
"MG";"Conselheiro Pena";"2006";"FPM";"R$5.531.599,84";"3118403";"4367"
"MG";"Conselheiro Pena";"2007";"FPM";"R$6.059.535,39";"3118403";"4367"
"MG";"Conselheiro Pena";"2008";"FPM";"R$7.582.622,50";"3118403";"4367"
"MG";"Consolação";"2004";"FPM";"R$1.919.648,45";"3118502";"4369"
"MG";"Consolação";"2005";"FPM";"R$2.399.569,90";"3118502";"4369"
"MG";"Consolação";"2006";"FPM";"R$2.662.869,81";"3118502";"4369"
"MG";"Consolação";"2007";"FPM";"R$3.075.013,42";"3118502";"4369"
"MG";"Consolação";"2008";"FPM";"R$3.791.311,49";"3118502";"4369"
"MG";"Contagem";"2004";"FPM";"R$18.784.578,08";"3118601";"4371"
"MG";"Contagem";"2005";"FPM";"R$23.461.538,17";"3118601";"4371"
"MG";"Contagem";"2006";"FPM";"R$26.122.011,43";"3118601";"4371"
"MG";"Contagem";"2007";"FPM";"R$29.563.034,05";"3118601";"4371"
"MG";"Contagem";"2008";"FPM";"R$36.724.098,35";"3118601";"4371"
"MG";"Coqueiral";"2004";"FPM";"R$2.071.937,99";"3118700";"4373"
"MG";"Coqueiral";"2005";"FPM";"R$2.506.776,59";"3118700";"4373"
"MG";"Coqueiral";"2006";"FPM";"R$2.681.706,21";"3118700";"4373"
"MG";"Coqueiral";"2007";"FPM";"R$2.981.661,13";"3118700";"4373"
"MG";"Coqueiral";"2008";"FPM";"R$3.791.311,49";"3118700";"4373"
"MG";"Coração de Jesus";"2004";"FPM";"R$4.509.511,52";"3118809";"4375"
"MG";"Coração de Jesus";"2005";"FPM";"R$5.544.187,53";"3118809";"4375"
"MG";"Coração de Jesus";"2006";"FPM";"R$6.033.063,11";"3118809";"4375"
"MG";"Coração de Jesus";"2007";"FPM";"R$6.828.923,25";"3118809";"4375"
"MG";"Coração de Jesus";"2008";"FPM";"R$8.846.392,87";"3118809";"4375"
"MG";"Cordisburgo";"2004";"FPM";"R$1.919.648,45";"3118908";"4377"
"MG";"Cordisburgo";"2005";"FPM";"R$2.399.569,90";"3118908";"4377"
"MG";"Cordisburgo";"2006";"FPM";"R$2.662.869,81";"3118908";"4377"
"MG";"Cordisburgo";"2007";"FPM";"R$3.075.013,42";"3118908";"4377"
"MG";"Cordisburgo";"2008";"FPM";"R$3.791.311,49";"3118908";"4377"
"MG";"Cordislândia";"2004";"FPM";"R$1.919.648,45";"3119005";"4379"
"MG";"Cordislândia";"2005";"FPM";"R$2.399.569,90";"3119005";"4379"
"MG";"Cordislândia";"2006";"FPM";"R$2.662.869,81";"3119005";"4379"
"MG";"Cordislândia";"2007";"FPM";"R$3.075.013,42";"3119005";"4379"
"MG";"Cordislândia";"2008";"FPM";"R$3.791.311,49";"3119005";"4379"
"MG";"Corinto";"2004";"FPM";"R$4.479.178,92";"3119104";"4381"
"MG";"Corinto";"2005";"FPM";"R$5.598.995,85";"3119104";"4381"
"MG";"Corinto";"2006";"FPM";"R$6.213.362,14";"3119104";"4381"
"MG";"Corinto";"2007";"FPM";"R$7.175.030,37";"3119104";"4381"
"MG";"Corinto";"2008";"FPM";"R$7.582.622,50";"3119104";"4381"
"MG";"Coroaci";"2004";"FPM";"R$2.559.531,03";"3119203";"4383"
"MG";"Coroaci";"2005";"FPM";"R$3.199.426,38";"3119203";"4383"
"MG";"Coroaci";"2006";"FPM";"R$3.550.492,91";"3119203";"4383"
"MG";"Coroaci";"2007";"FPM";"R$4.100.017,61";"3119203";"4383"
"MG";"Coroaci";"2008";"FPM";"R$5.055.081,82";"3119203";"4383"
"MG";"Coromandel";"2004";"FPM";"R$4.479.178,92";"3119302";"4385"
"MG";"Coromandel";"2005";"FPM";"R$5.598.995,85";"3119302";"4385"
"MG";"Coromandel";"2006";"FPM";"R$6.213.362,14";"3119302";"4385"
"MG";"Coromandel";"2007";"FPM";"R$7.175.030,37";"3119302";"4385"
"MG";"Coromandel";"2008";"FPM";"R$8.846.392,87";"3119302";"4385"
"MG";"Coronel Fabriciano";"2004";"FPM";"R$9.384.658,37";"3119401";"4387"
"MG";"Coronel Fabriciano";"2005";"FPM";"R$12.788.685,03";"3119401";"4387"
"MG";"Coronel Fabriciano";"2006";"FPM";"R$14.198.882,40";"3119401";"4387"
"MG";"Coronel Fabriciano";"2007";"FPM";"R$16.400.068,72";"3119401";"4387"
"MG";"Coronel Fabriciano";"2008";"FPM";"R$18.956.555,74";"3119401";"4387"
"MG";"Coronel Murta";"2004";"FPM";"R$1.919.648,45";"3119500";"4389"
"MG";"Coronel Murta";"2005";"FPM";"R$2.399.569,90";"3119500";"4389"
"MG";"Coronel Murta";"2006";"FPM";"R$2.662.869,81";"3119500";"4389"
"MG";"Coronel Murta";"2007";"FPM";"R$3.075.013,42";"3119500";"4389"
"MG";"Coronel Murta";"2008";"FPM";"R$3.791.311,49";"3119500";"4389"
"MG";"Coronel Pacheco";"2004";"FPM";"R$1.919.648,45";"3119609";"4391"
"MG";"Coronel Pacheco";"2005";"FPM";"R$2.399.569,90";"3119609";"4391"
"MG";"Coronel Pacheco";"2006";"FPM";"R$2.662.869,81";"3119609";"4391"
"MG";"Coronel Pacheco";"2007";"FPM";"R$3.075.013,42";"3119609";"4391"
"MG";"Coronel Pacheco";"2008";"FPM";"R$3.791.311,49";"3119609";"4391"
"MG";"Coronel Xavier Chaves";"2004";"FPM";"R$1.919.648,45";"3119708";"4393"
"MG";"Coronel Xavier Chaves";"2005";"FPM";"R$2.399.569,90";"3119708";"4393"
"MG";"Coronel Xavier Chaves";"2006";"FPM";"R$2.662.869,81";"3119708";"4393"
"MG";"Coronel Xavier Chaves";"2007";"FPM";"R$3.075.013,42";"3119708";"4393"
"MG";"Coronel Xavier Chaves";"2008";"FPM";"R$3.791.311,49";"3119708";"4393"
"MG";"Córrego Danta";"2004";"FPM";"R$1.919.648,45";"3119807";"4395"
"MG";"Córrego Danta";"2005";"FPM";"R$2.399.569,90";"3119807";"4395"
"MG";"Córrego Danta";"2006";"FPM";"R$2.662.869,81";"3119807";"4395"
"MG";"Córrego Danta";"2007";"FPM";"R$3.075.013,42";"3119807";"4395"
"MG";"Córrego Danta";"2008";"FPM";"R$3.791.311,49";"3119807";"4395"
"MG";"Córrego do Bom Jesus";"2004";"FPM";"R$1.919.648,45";"3119906";"4397"
"MG";"Córrego do Bom Jesus";"2005";"FPM";"R$2.399.569,90";"3119906";"4397"
"MG";"Córrego do Bom Jesus";"2006";"FPM";"R$2.662.869,81";"3119906";"4397"
"MG";"Córrego do Bom Jesus";"2007";"FPM";"R$3.075.013,42";"3119906";"4397"
"MG";"Córrego do Bom Jesus";"2008";"FPM";"R$3.791.311,49";"3119906";"4397"
"MG";"Córrego Fundo";"2004";"FPM";"R$1.919.648,45";"3119955";"594"
"MG";"Córrego Fundo";"2005";"FPM";"R$2.399.569,90";"3119955";"594"
"MG";"Córrego Fundo";"2006";"FPM";"R$2.662.869,81";"3119955";"594"
"MG";"Córrego Fundo";"2007";"FPM";"R$3.075.013,42";"3119955";"594"
"MG";"Córrego Fundo";"2008";"FPM";"R$3.791.311,49";"3119955";"594"
"MG";"Córrego Novo";"2004";"FPM";"R$1.919.648,45";"3120003";"4399"
"MG";"Córrego Novo";"2005";"FPM";"R$2.399.569,90";"3120003";"4399"
"MG";"Córrego Novo";"2006";"FPM";"R$2.662.869,81";"3120003";"4399"
"MG";"Córrego Novo";"2007";"FPM";"R$3.075.013,42";"3120003";"4399"
"MG";"Córrego Novo";"2008";"FPM";"R$3.791.311,49";"3120003";"4399"
"MG";"Couto de Magalhães de Minas";"2004";"FPM";"R$1.919.648,45";"3120102";"4401"
"MG";"Couto de Magalhães de Minas";"2005";"FPM";"R$2.399.569,90";"3120102";"4401"
"MG";"Couto de Magalhães de Minas";"2006";"FPM";"R$2.662.869,81";"3120102";"4401"
"MG";"Couto de Magalhães de Minas";"2007";"FPM";"R$3.075.013,42";"3120102";"4401"
"MG";"Couto de Magalhães de Minas";"2008";"FPM";"R$3.791.311,49";"3120102";"4401"
"MG";"Crisólita";"2004";"FPM";"R$1.919.648,45";"3120151";"596"
"MG";"Crisólita";"2005";"FPM";"R$2.399.569,90";"3120151";"596"
"MG";"Crisólita";"2006";"FPM";"R$2.662.869,81";"3120151";"596"
"MG";"Crisólita";"2007";"FPM";"R$3.075.013,42";"3120151";"596"
"MG";"Crisólita";"2008";"FPM";"R$3.791.311,49";"3120151";"596"
"MG";"Cristais";"2004";"FPM";"R$2.071.937,99";"3120201";"4403"
"MG";"Cristais";"2005";"FPM";"R$2.506.776,59";"3120201";"4403"
"MG";"Cristais";"2006";"FPM";"R$2.681.706,21";"3120201";"4403"
"MG";"Cristais";"2007";"FPM";"R$2.981.661,13";"3120201";"4403"
"MG";"Cristais";"2008";"FPM";"R$5.055.081,82";"3120201";"4403"
"MG";"Cristália";"2004";"FPM";"R$1.919.648,45";"3120300";"4405"
"MG";"Cristália";"2005";"FPM";"R$2.399.569,90";"3120300";"4405"
"MG";"Cristália";"2006";"FPM";"R$2.662.869,81";"3120300";"4405"
"MG";"Cristália";"2007";"FPM";"R$3.075.013,42";"3120300";"4405"
"MG";"Cristália";"2008";"FPM";"R$3.791.311,49";"3120300";"4405"
"MG";"Cristiano Otoni";"2004";"FPM";"R$1.919.648,45";"3120409";"4407"
"MG";"Cristiano Otoni";"2005";"FPM";"R$2.399.569,90";"3120409";"4407"
"MG";"Cristiano Otoni";"2006";"FPM";"R$2.662.869,81";"3120409";"4407"
"MG";"Cristiano Otoni";"2007";"FPM";"R$3.075.013,42";"3120409";"4407"
"MG";"Cristiano Otoni";"2008";"FPM";"R$3.791.311,49";"3120409";"4407"
"MG";"Cristina";"2004";"FPM";"R$2.559.531,03";"3120508";"4409"
"MG";"Cristina";"2005";"FPM";"R$3.199.426,38";"3120508";"4409"
"MG";"Cristina";"2006";"FPM";"R$3.550.492,91";"3120508";"4409"
"MG";"Cristina";"2007";"FPM";"R$4.100.017,61";"3120508";"4409"
"MG";"Cristina";"2008";"FPM";"R$5.055.081,82";"3120508";"4409"
"MG";"Crucilândia";"2004";"FPM";"R$1.919.648,45";"3120607";"4411"
"MG";"Crucilândia";"2005";"FPM";"R$2.399.569,90";"3120607";"4411"
"MG";"Crucilândia";"2006";"FPM";"R$2.662.869,81";"3120607";"4411"
"MG";"Crucilândia";"2007";"FPM";"R$3.075.013,42";"3120607";"4411"
"MG";"Crucilândia";"2008";"FPM";"R$3.791.311,49";"3120607";"4411"
"MG";"Cruzeiro da Fortaleza";"2004";"FPM";"R$1.919.648,45";"3120706";"4413"
"MG";"Cruzeiro da Fortaleza";"2005";"FPM";"R$2.399.569,90";"3120706";"4413"
"MG";"Cruzeiro da Fortaleza";"2006";"FPM";"R$2.662.869,81";"3120706";"4413"
"MG";"Cruzeiro da Fortaleza";"2007";"FPM";"R$3.075.013,42";"3120706";"4413"
"MG";"Cruzeiro da Fortaleza";"2008";"FPM";"R$3.791.311,49";"3120706";"4413"
"MG";"Cruzília";"2004";"FPM";"R$3.199.413,72";"3120805";"4415"
"MG";"Cruzília";"2005";"FPM";"R$3.999.282,91";"3120805";"4415"
"MG";"Cruzília";"2006";"FPM";"R$4.438.115,96";"3120805";"4415"
"MG";"Cruzília";"2007";"FPM";"R$5.125.021,89";"3120805";"4415"
"MG";"Cruzília";"2008";"FPM";"R$6.318.852,18";"3120805";"4415"
"MG";"Cuparaque";"2004";"FPM";"R$1.919.648,45";"3120839";"598"
"MG";"Cuparaque";"2005";"FPM";"R$2.399.569,90";"3120839";"598"
"MG";"Cuparaque";"2006";"FPM";"R$2.662.869,81";"3120839";"598"
"MG";"Cuparaque";"2007";"FPM";"R$3.075.013,42";"3120839";"598"
"MG";"Cuparaque";"2008";"FPM";"R$3.791.311,49";"3120839";"598"
"MG";"Curral de Dentro";"2004";"FPM";"R$1.919.648,45";"3120870";"600"
"MG";"Curral de Dentro";"2005";"FPM";"R$2.399.569,90";"3120870";"600"
"MG";"Curral de Dentro";"2006";"FPM";"R$2.662.869,81";"3120870";"600"
"MG";"Curral de Dentro";"2007";"FPM";"R$3.075.013,42";"3120870";"600"
"MG";"Curral de Dentro";"2008";"FPM";"R$3.791.311,49";"3120870";"600"
"MG";"Curvelo";"2004";"FPM";"R$7.556.478,32";"3120904";"4417"
"MG";"Curvelo";"2005";"FPM";"R$10.390.082,12";"3120904";"4417"
"MG";"Curvelo";"2006";"FPM";"R$11.536.344,04";"3120904";"4417"
"MG";"Curvelo";"2007";"FPM";"R$13.325.056,05";"3120904";"4417"
"MG";"Curvelo";"2008";"FPM";"R$16.429.015,03";"3120904";"4417"
"MG";"Datas";"2004";"FPM";"R$1.919.648,45";"3121001";"4419"
"MG";"Datas";"2005";"FPM";"R$2.399.569,90";"3121001";"4419"
"MG";"Datas";"2006";"FPM";"R$2.662.869,81";"3121001";"4419"
"MG";"Datas";"2007";"FPM";"R$3.075.013,42";"3121001";"4419"
"MG";"Datas";"2008";"FPM";"R$3.791.311,49";"3121001";"4419"
"MG";"Delfim Moreira";"2004";"FPM";"R$1.919.648,45";"3121100";"4421"
"MG";"Delfim Moreira";"2005";"FPM";"R$2.399.569,90";"3121100";"4421"
"MG";"Delfim Moreira";"2006";"FPM";"R$2.662.869,81";"3121100";"4421"
"MG";"Delfim Moreira";"2007";"FPM";"R$3.075.013,42";"3121100";"4421"
"MG";"Delfim Moreira";"2008";"FPM";"R$3.791.311,49";"3121100";"4421"
"MG";"Delfinópolis";"2004";"FPM";"R$1.919.648,45";"3121209";"4423"
"MG";"Delfinópolis";"2005";"FPM";"R$2.399.569,90";"3121209";"4423"
"MG";"Delfinópolis";"2006";"FPM";"R$2.662.869,81";"3121209";"4423"
"MG";"Delfinópolis";"2007";"FPM";"R$3.075.013,42";"3121209";"4423"
"MG";"Delfinópolis";"2008";"FPM";"R$3.791.311,49";"3121209";"4423"
"MG";"Delta";"2004";"FPM";"R$1.919.648,45";"3121258";"602"
"MG";"Delta";"2005";"FPM";"R$2.399.569,90";"3121258";"602"
"MG";"Delta";"2006";"FPM";"R$2.662.869,81";"3121258";"602"
"MG";"Delta";"2007";"FPM";"R$3.075.013,42";"3121258";"602"
"MG";"Delta";"2008";"FPM";"R$3.791.311,49";"3121258";"602"
"MG";"Descoberto";"2004";"FPM";"R$1.919.648,45";"3121308";"4425"
"MG";"Descoberto";"2005";"FPM";"R$2.399.569,90";"3121308";"4425"
"MG";"Descoberto";"2006";"FPM";"R$2.662.869,81";"3121308";"4425"
"MG";"Descoberto";"2007";"FPM";"R$3.075.013,42";"3121308";"4425"
"MG";"Descoberto";"2008";"FPM";"R$3.791.311,49";"3121308";"4425"
"MG";"Desterro de Entre Rios";"2004";"FPM";"R$1.919.648,45";"3121407";"4427"
"MG";"Desterro de Entre Rios";"2005";"FPM";"R$2.399.569,90";"3121407";"4427"
"MG";"Desterro de Entre Rios";"2006";"FPM";"R$2.662.869,81";"3121407";"4427"
"MG";"Desterro de Entre Rios";"2007";"FPM";"R$3.075.013,42";"3121407";"4427"
"MG";"Desterro de Entre Rios";"2008";"FPM";"R$3.791.311,49";"3121407";"4427"
"MG";"Desterro do Melo";"2004";"FPM";"R$1.919.648,45";"3121506";"4429"
"MG";"Desterro do Melo";"2005";"FPM";"R$2.399.569,90";"3121506";"4429"
"MG";"Desterro do Melo";"2006";"FPM";"R$2.662.869,81";"3121506";"4429"
"MG";"Desterro do Melo";"2007";"FPM";"R$3.075.013,42";"3121506";"4429"
"MG";"Desterro do Melo";"2008";"FPM";"R$3.791.311,49";"3121506";"4429"
"MG";"Diamantina";"2004";"FPM";"R$6.398.826,84";"3121605";"4431"
"MG";"Diamantina";"2005";"FPM";"R$7.998.565,14";"3121605";"4431"
"MG";"Diamantina";"2006";"FPM";"R$8.876.231,36";"3121605";"4431"
"MG";"Diamantina";"2007";"FPM";"R$10.250.043,13";"3121605";"4431"
"MG";"Diamantina";"2008";"FPM";"R$12.637.703,88";"3121605";"4431"
"MG";"Diogo de Vasconcelos";"2004";"FPM";"R$1.919.648,45";"3121704";"4433"
"MG";"Diogo de Vasconcelos";"2005";"FPM";"R$2.399.569,90";"3121704";"4433"
"MG";"Diogo de Vasconcelos";"2006";"FPM";"R$2.662.869,81";"3121704";"4433"
"MG";"Diogo de Vasconcelos";"2007";"FPM";"R$3.075.013,42";"3121704";"4433"
"MG";"Diogo de Vasconcelos";"2008";"FPM";"R$3.791.311,49";"3121704";"4433"
"MG";"Dionísio";"2004";"FPM";"R$2.559.531,03";"3121803";"4435"
"MG";"Dionísio";"2005";"FPM";"R$3.199.426,38";"3121803";"4435"
"MG";"Dionísio";"2006";"FPM";"R$3.550.492,91";"3121803";"4435"
"MG";"Dionísio";"2007";"FPM";"R$4.100.017,61";"3121803";"4435"
"MG";"Dionísio";"2008";"FPM";"R$5.055.081,82";"3121803";"4435"
"MG";"Divinésia";"2004";"FPM";"R$1.919.648,45";"3121902";"4437"
"MG";"Divinésia";"2005";"FPM";"R$2.399.569,90";"3121902";"4437"
"MG";"Divinésia";"2006";"FPM";"R$2.662.869,81";"3121902";"4437"
"MG";"Divinésia";"2007";"FPM";"R$3.075.013,42";"3121902";"4437"
"MG";"Divinésia";"2008";"FPM";"R$3.791.311,49";"3121902";"4437"
"MG";"Divino";"2004";"FPM";"R$3.839.296,28";"3122009";"4439"
"MG";"Divino";"2005";"FPM";"R$4.799.139,33";"3122009";"4439"
"MG";"Divino";"2006";"FPM";"R$5.325.739,09";"3122009";"4439"
"MG";"Divino";"2007";"FPM";"R$6.150.026,06";"3122009";"4439"
"MG";"Divino";"2008";"FPM";"R$7.582.622,50";"3122009";"4439"
"MG";"Divino das Laranjeiras";"2004";"FPM";"R$1.919.648,45";"3122108";"4441"
"MG";"Divino das Laranjeiras";"2005";"FPM";"R$2.399.569,90";"3122108";"4441"
"MG";"Divino das Laranjeiras";"2006";"FPM";"R$2.662.869,81";"3122108";"4441"
"MG";"Divino das Laranjeiras";"2007";"FPM";"R$3.075.013,42";"3122108";"4441"
"MG";"Divino das Laranjeiras";"2008";"FPM";"R$3.791.311,49";"3122108";"4441"
"MG";"Divinolândia de Minas";"2004";"FPM";"R$1.919.648,45";"3122207";"4443"
"MG";"Divinolândia de Minas";"2005";"FPM";"R$2.399.569,90";"3122207";"4443"
"MG";"Divinolândia de Minas";"2006";"FPM";"R$2.662.869,81";"3122207";"4443"
"MG";"Divinolândia de Minas";"2007";"FPM";"R$3.075.013,42";"3122207";"4443"
"MG";"Divinolândia de Minas";"2008";"FPM";"R$3.791.311,49";"3122207";"4443"
"MG";"Divinópolis";"2004";"FPM";"R$18.784.578,08";"3122306";"4445"
"MG";"Divinópolis";"2005";"FPM";"R$23.461.538,17";"3122306";"4445"
"MG";"Divinópolis";"2006";"FPM";"R$26.122.011,43";"3122306";"4445"
"MG";"Divinópolis";"2007";"FPM";"R$29.563.034,05";"3122306";"4445"
"MG";"Divinópolis";"2008";"FPM";"R$36.724.098,35";"3122306";"4445"
"MG";"Divisa Alegre";"2004";"FPM";"R$1.919.648,45";"3122355";"604"
"MG";"Divisa Alegre";"2005";"FPM";"R$2.399.569,90";"3122355";"604"
"MG";"Divisa Alegre";"2006";"FPM";"R$2.662.869,81";"3122355";"604"
"MG";"Divisa Alegre";"2007";"FPM";"R$3.075.013,42";"3122355";"604"
"MG";"Divisa Alegre";"2008";"FPM";"R$3.791.311,49";"3122355";"604"
"MG";"Divisa Nova";"2004";"FPM";"R$1.919.648,45";"3122405";"4447"
"MG";"Divisa Nova";"2005";"FPM";"R$2.399.569,90";"3122405";"4447"
"MG";"Divisa Nova";"2006";"FPM";"R$2.662.869,81";"3122405";"4447"
"MG";"Divisa Nova";"2007";"FPM";"R$3.075.013,42";"3122405";"4447"
"MG";"Divisa Nova";"2008";"FPM";"R$3.791.311,49";"3122405";"4447"
"MG";"Divisópolis";"2004";"FPM";"R$1.919.648,45";"3122454";"2657"
"MG";"Divisópolis";"2005";"FPM";"R$2.399.569,90";"3122454";"2657"
"MG";"Divisópolis";"2006";"FPM";"R$2.662.869,81";"3122454";"2657"
"MG";"Divisópolis";"2007";"FPM";"R$3.075.013,42";"3122454";"2657"
"MG";"Divisópolis";"2008";"FPM";"R$3.791.311,49";"3122454";"2657"
"MG";"Dom Bosco";"2004";"FPM";"R$1.919.648,45";"3122470";"606"
"MG";"Dom Bosco";"2005";"FPM";"R$2.399.569,90";"3122470";"606"
"MG";"Dom Bosco";"2006";"FPM";"R$2.662.869,81";"3122470";"606"
"MG";"Dom Bosco";"2007";"FPM";"R$3.075.013,42";"3122470";"606"
"MG";"Dom Bosco";"2008";"FPM";"R$3.791.311,49";"3122470";"606"
"MG";"Dom Cavati";"2004";"FPM";"R$1.919.648,45";"3122504";"4449"
"MG";"Dom Cavati";"2005";"FPM";"R$2.399.569,90";"3122504";"4449"
"MG";"Dom Cavati";"2006";"FPM";"R$2.662.869,81";"3122504";"4449"
"MG";"Dom Cavati";"2007";"FPM";"R$3.075.013,42";"3122504";"4449"
"MG";"Dom Cavati";"2008";"FPM";"R$3.791.311,49";"3122504";"4449"
"MG";"Dom Joaquim";"2004";"FPM";"R$1.919.648,45";"3122603";"4451"
"MG";"Dom Joaquim";"2005";"FPM";"R$2.399.569,90";"3122603";"4451"
"MG";"Dom Joaquim";"2006";"FPM";"R$2.662.869,81";"3122603";"4451"
"MG";"Dom Joaquim";"2007";"FPM";"R$3.075.013,42";"3122603";"4451"
"MG";"Dom Joaquim";"2008";"FPM";"R$3.791.311,49";"3122603";"4451"
"MG";"Dom Silvério";"2004";"FPM";"R$2.071.937,99";"3122702";"4453"
"MG";"Dom Silvério";"2005";"FPM";"R$2.506.776,59";"3122702";"4453"
"MG";"Dom Silvério";"2006";"FPM";"R$2.681.706,21";"3122702";"4453"
"MG";"Dom Silvério";"2007";"FPM";"R$2.981.661,13";"3122702";"4453"
"MG";"Dom Silvério";"2008";"FPM";"R$3.791.311,49";"3122702";"4453"
"MG";"Dom Viçoso";"2004";"FPM";"R$1.919.648,45";"3122801";"4455"
"MG";"Dom Viçoso";"2005";"FPM";"R$2.399.569,90";"3122801";"4455"
"MG";"Dom Viçoso";"2006";"FPM";"R$2.662.869,81";"3122801";"4455"
"MG";"Dom Viçoso";"2007";"FPM";"R$3.075.013,42";"3122801";"4455"
"MG";"Dom Viçoso";"2008";"FPM";"R$3.791.311,49";"3122801";"4455"
"MG";"Dona Euzébia";"2004";"FPM";"R$1.919.648,45";"3122900";"4457"
"MG";"Dona Euzébia";"2005";"FPM";"R$2.399.569,90";"3122900";"4457"
"MG";"Dona Euzébia";"2006";"FPM";"R$2.662.869,81";"3122900";"4457"
"MG";"Dona Euzébia";"2007";"FPM";"R$3.075.013,42";"3122900";"4457"
"MG";"Dona Euzébia";"2008";"FPM";"R$3.791.311,49";"3122900";"4457"
